tconst,genre,plot
tt0172903,"['Action', 'Drama', 'War', 'Western']","A KNOJ HQ in 1945, sometime after the end of WWII. 3 captured Balists, old man Sok(Petar Prlicko) and Sulejman Tenova(Pance Kamdzik), the president of a Communist committee, are brought before an investigating commission to explain the events before, during and after the attack on a village called Glum in which Tenova works.Tenova starts narrating the story. In 1943, the whole village was exiled for aiding the Partisans. After the end of the war, they finally return to their homes. Tenova immediately calls in Hasan-beg Mulaj(Ilija Milcin), a local landowner who owns the land surrounding Glum. While on his way to the meeting, Hasan-beg meets a local Balist group led by Saban Murtezi(Abdurrahman Sala).Aware that his land will be taken by the new regime, Hasan-beg promises Murtezi and his gang payment in gold if he attacks the village. Murtezi agrees to the deal.The next day, Murtezi and his gang attack the village, killing some soldiers and a lot of peasants.A special KNOJ unit led by Captain Ramiz Lesi(Aleksandar Gavric)is sent in to capture the gang. While searching the belongings of 3 Balists who were killed in their escape attempt,Ramiz finds that each one of them had 3 golden coins.Immediately suspecting his old friend Hasan-beg, Ramiz visits him at his home and finds him packing. After telling him that he must stay until the end of the investigation, Ramiz secretly orders a soldier to watch the house.After the visit, Hasan-beg sends a courier into the hills. He finds the gang and tells Murtezi his boss promised him he will permanently supply him with gold in exchange for the murder of Captain Lesi. Murtezi agrees to the deal, since he has some unfinished business with the Captain. A few of his men try to leave him, afraid to take on Captain Lesi, but Murtezi has them killed in order to prevent them from talking about his deal with Hasan-beg.Meanwhile, Azira(Jelena Zigon), the young and beautiful trophy girl of Hasan-beg, tries to help the nurses tending to wounded peasants. She is sent away by her former friends, who resent her for leaving them in their poverty for a rich life with Hasan-beg. She is defended by Ramiz. During their talk, we learn that they were lovers sometime during the war. As this is happening, in comes a group of doctors led by doctor Branka(Mira Oljenji).Sok is also among them, since Ramiz got him a job in a military hospital.The next evening, a boy brings in an anonymous message for Ramiz. It says that a Balist is waiting for him by a mill with the task of killing him. Ramiz leaves for the mill, but tells Sok to call in some backup.The Balist sees and attacks Ramiz, but he overpowers and interrogates him. He admits that Saban Murtezi sent him, but before he can reveal his location, Ramiz is distracted by the sound of Sok coming with some soldiers. The Balist makes a run for it, but is killed by a soldier. Ramiz immediately starts organizing a manhunt in the hills.Hasan-beg is informed by one of his servants that Captain Lesi survived the assassination attempt. He immediately tells his courier to find the gang in the hills and tell Murtezi he has the gold ready, but he will not give it to him because Ramiz is still alive. However, Azira overhears the conversation in another room.Back in the hearing room, the chief of the commission asks Mefail(Gojko Kovacevic), one of captured Balists and Murtezi s right-hand man, to retell the wartime events that led Hasan-beg to secretly hate Ramiz. Mefail goes back to 1941, when Germany and Italy started their occupation of Kosmet. An outlaw tribe starts robbing and killing local peasants, who eventually complain to Murtezi, who was a gendarme before the war started. Furious for their inability to protect the people, Murtezi starts a fight with some Italian officers and is sent to jail.It is not long before a group of Partisans, led by Ramiz, invade the local prison in order to free an imprisoned comrade(the same chief of the commission). As they are leaving, he talks Ramiz into freeing Murtezi, who then spends 2 years gathering men and fighting on the side of the Partisans. However, he changes sides 2 years later when he is offered a lot of gold.Ramiz secretly returns to Glum with the mission of killing Murtezi. Furious for the betrayal, Ramiz confronts Murtezi and starts a fight with, planning to kill him slowly. However, the fight is heard by the Balists, so Ramiz is forced to flee. Murtezi and his gang are not far behind. When his horse is shot and killed, Ramiz sneaks into the house of Hasan-beg and hides with the help of Azira. They eventually kiss and he sleeps with her. When he returns to his house the following night, Hasan-beg sees Ramiz and Azira kissing and saying goodbye and immediately realizes what happened, leading him to hate Ramiz.Sok continues the narration of the story. After learning about the plot against Ramiz, Azira goes to the hospital and asks Branka to tell Ramiz there is a plot against his life. Meanwhile, the courier reaches the gang and tells Murtezi the deal is off. However, the Balists tie him up and brutally whip him until he tells them where does Hasan-beg hide his gold. He tells them that there are 2 bags of gold:one in his room, and the location of the other is known only by Hasan-beg. After getting the information, the Balists kill him by slitting his throat.After seeing the killing, Kadrija(Dragan Ocokoljic), Mefail s nephew and and an unwilling Balist, takes his shotgun and tries to leave. Mefail catches up to him and starts beating him, but he stops when soldiers led by Ramiz(who have obviously followed the courier)open fire. Kadrija joins the soldiers and helps them take over the Balist camp. While checking the prisoners, Ramiz notices that some members of the gang, including Murtezi and Mefail, are not among them. Kadrija realizes that they are planning to rob Hasan-beg of his gold and tells Ramiz about it. Meanwhile, Balists surprise Hasan-beg at his house, kill his other servant and take him and Azira as prisoners in their own house. In order to get Azira to tell him about the other bag of gold, Murtezi reveals that Hasan-beg is responsible for the murder of her first husband-his own older brother.Jealous because his brother was meant to marry Azira and inherit the wealth of their late father, Hasan-beg paid Murtezi and his men to ambush and kill his brother in the hills. In order to punish her husband, Azira reveals that the other bag is also in his room. Hasan-beg tries to stop the gang from taking the gold, but is mortally wounded in return. In the meantime, soldiers surround the house,planning to use the chance and capture the Balists. Convinced by some peasants, Ramiz decides to secretly enter the house and free Azira before the battle begins. Since the main entrance is guarded, Kadrija calls out to the guard on duty, and when he comes close to him, Ramiz kills the guard and carefully enters the house.After killing another guard as he was descending down a staircase, Ramiz climbs up the staircase, finds Azira and tells her to run through the main doors as he is covering her from up above. However, the half-dead Hasan-beg is consumed by jealousy when he sees Azira running away from him, so he grabs his shotgun, aims through the window and shoots her. Hearing the gunshot, Mefail enters the room and kills Hasan-beg before seeing 2 peasants carrying out a wounded Azira. Realizing they are surrounded, Murtezi orders Mefail to lead the men into the hills through a back exit. Meanwhile, he secures all the gold he found, planning to escape with it through the main entrance as his men are battling with the soldiers. As he is trying to escape, he is seen by Ramiz, who is waiting down the staircase, and a shootout starts between them. As all this is happening, the rest of the gang tries to escape through the back exit. However, they run into a KNOJ ambush and are all killed or captured. Kadrija sees Mefail as he is trying to escape and decides to stop him, resulting in a fight between them. Mefail overpowers his nephew and is about to kill him when soldiers surprise and arrest him. As Murtezi is descending down the staircase, Ramiz tries to get him by surprise when he realizes he is out of bullets. Murtezi is about to kill him, but Sok appears and gives Ramiz an automatic gun which he uses to finally kill Murtezi. After finishing the story, Sok sings a statement and leaves the HQ. Ramiz and Azira, who survived the gunshot, are waiting for him outside in an Army jeep. Sok joins them and they happily leave as the film ends."
tt0173493,['Drama'],"A group of young people comes to a Siberian construction site. They form a brigade, one of their tasks being cutting of a track for a power line. Different reasons made these people go to taiga and become pathfinders. One of them, a former taxi-driver Leonid (A.Kuznetsov) went to earn lots of money, Rimma (A.Zavialova) from the undivided love, the yesterdays schoolboy Constantine to find romantic appeal and adventures, and Vladimir (N.Dovzhenko) attempting to escape his shadowy past. Far away from the city fuss, in severe labor conditions and unsettled way of life, relations of these absolutely unknown to each other people gradually resume the normal course. Here many of them experience revaluation of values, others even find their love."
tt0173952,['History'],"'Karolina Rijecka' (qv.) [Karolina of Rijeka] is semi-historical and was based on the events of 1813. When the English fleet begins firing cannons on the Adriatic port town of Rijeka, young Karolina Belinic (Anne Aubrey) goes to the ship of the English Admiral (Barry Jones) to negotiate a cease-fire and prevent the destruction of the town. Based on the history of Rijeka, Karolina was known for her loveliness and her charm; and, at the time of the events depicted in the movie, she was a married woman with three children.The primary story of Karolina's bravely venturing out to board the ship of the English Admiral to negotiate the preservation of Rijeka was given very little screen time. The secondary story that was woven through most of the movie, is a romantic tale in which Karolina, and her escort, Mr. George (David McCallum), an officer from the Admiral's ship, become enamored. While the romance is probably historically inaccurate, it does make the movie interesting."
tt0175608,"['Action', 'Adventure', 'Drama', 'Romance']","In order to prevent a prophecy by his Raj-Jyotsi, the Maharaja sends his soldiers to kill every newborn child in the region. A lower-caste woman ('Ratnamala' (qv)) hides her male baby in a basket of vegetables and manages to bring him out of the village; heartbroken, she places her family necklace around his neck and sends the basket afloat down the river. Ranjit Singh ('Pravin Paul' (qv)), the childless wife of upper-caste Thakur Ranjit Singh ('Uma Dutt' (qv)) was just praying the gods to give her a child when the basket flows towards her. She promptly gets the baby, and telling her story to a disbelieving neighbour and then her husband, she raises the boy as her own son.Eighteen years later, the baby boy is a grown up muscle-man, Amar ('Dara Singh' (qv)) yet of a sensitive heart. He comes to blows with a handful of soldiers to prevent them killing a newborn white sheep, and next he proves to be also an excellent horseman when he follows the chariot of Rajkumari Padma ('Mumtaz' (qv)), and then pulls her out of a moving sands pit. The Maharaja is delighted that he saved his daughter, and hires Amar as a construction manager to his palace. Rajkumari Padma has fallen in love with Amar, much to the chagrin of Mantri ('Randhir' (qv) who wants to wed her - mostly because of his ambition for power.During an incident at the construction site, Amar's muscles come to good effect when he single-handedly took a heavy wood column off an old woman's legs. The woman sees the necklace he wears around his neck, and thus recognizes him as her son - but keeps quiet for his sake. But during a discussion at the palace, the foster mother is exposed by her neighbour as not being Amar's biological mother. Mantri is delighted to find that Amar is a low-caste, and complains to the Maharaja, demanding his arrest. Amar escapes the palace - after another struggle versus a number of soldiers - and goes searching for his real mother. But when he finds her, the soldiers arrest both, as Amar would not jeopardize her safety by engaging the soldiers in combat near her. They are sent to dungeon, along with the foster parents.Amar is paired with another strongman ('Randhawa' (qv)) to fight as a tag-team against a pair of the best wrestlers ('Wadib Ayoub' (qv) and 'Al-Rod Goa' (qv)) in honor of Captain Franko's arrival - a slave trader by profession. After a long and strenuous fight, Amar defeats one of his opponents, which does not go well with the Maharaja and Mantri, but leaves Rajkumari delighted. But there is an unexpected event: one of the wrestlers ('Al-Rod Goa' (qv)) considers that his honor is at stake, since no other man had defeated him in a wrestling match before, and defies Amar to a sword duel. The two men, still in their wrestling shorts, take up swords and shields and fight an even duel, until Amar's sword - ""prepared"" by Mantri's men - breaks under a direct strike from his opponent. Amar defends desperately with his shield, but then he loses that, too. It's with a wrestling move that he throws his on-rushing attacker against a post with protruding spears, and the man impales his chest on one of those deadly things.Later, Mantri then uses deceit and drugs Amar, in order to dispatch him with a number of others as a chained slave aboard Captain Franko's ship. The captives will make good use of Amar's herculean strength and their own ruses, in order to defeat a burly slave master ('King Kong' (qv)) and then take hold of the ship - after fighting Franko's crew hand-to-hand and with all sorts of blade weapons. Veena ('Minu Mumtaz' (qv)), a dancer in Franko's company, is about to lose her honor to the former slaves when Amar shows his good heart again, and protects her.[Color segment: Veena sings and dances for Amar on the ship, and everybody enjoys it.]Everybody fights for survival during a bad storm, and then the ship is adrift for a long time. When people are having delusions because of their thirst, they see a shore, and search desperately for water. They find some, but mostly they find natural dangers such as a giant spider, a giant lizzard, and a small snake. Meanwhile at the palace, Mantri proposes marriage to Padma, but she rejects him, and the Maharaja refuses anyway. Mantri does not want to wait any longer, and leads a palace coup, sends the Maharadja to the dungeon and takes over the kingdom. Now he will forcibly wed Padma.Amar and his crew of former slaves sail into another shore, and wants to befriend the inhabitants with a generous offer of jewels for food and water. The master of the place is Alberto ('Saudaghar Singh' (qv)) the bandits' leader, who shoves away the jewel box and prepares to take Veena instead. Amar objects to this, and Alberto defies him to a fight. Both men start taking off their clothes, but when Alberto sees Amar's powerful chest, he has second thoughts. Keeping his shirt on, he defies Amar to a sword duel instead. They fight yet another long duel that has both men going out of the tavern and through the rocks and the sea-shore. Amar wins the duel, but instead of plunging his sword through Alberto's guts, he plunges it in the sand. Alberto accepts the new friendship, and his bandits join the slaves for the good cause. Because Veena had received a message from their homeland, via a white pigeon, and they prepare to take on the usurper.A handful of bandits enter the palace disguised as a circus troop, and they surprise Mantri, forcing him to take them to the dungeon at dagger's point, from where they free all of Amar's parents. [Color film from here to The End.] Veena and a bandit girl ('Kathana' (qv)) sing and dance at the bandits' cove. Alberto is wounded at the shore by the soldiers, when fighting an uneven battle, but manages to escape on a small boat and reach his companions at the cove. Amar gets to the palace, trying to free Padma, but again he is arrested.During the wedding ceremonies, the usurper offers a show of arrow-men with the topless Amar as target on the arena. The first arrow plunges into the chest of Veena - who managed to run into the arena, sacrificing herself for Amar. Her sacrifice gave Amar the extra seconds he needed to break his chains, and then all hell broke loose. Not only Amar's friends but the people at large revolt against Mantri's soldiers and there are fights everywhere. Padma is about to be tortured by a burly executioner ('King Kong' in a dual role) in the dungeon, and the Maharadja is wounded to save Padma's life. After long sword duels, Amar prevails over Mantri and his faithful, and in a hand-to-hand fight, he also prevails over the executioner. Then, the Maharadja is ready to accept Amar to depart with his loving Patma."
tt0176877,['Romance'],"The story of unfortunate lovers from contemporary Belgrade, a young woman married for money, and a student whom she loved before marriage. Juvenile love romance gets extinguished by social intolerance, calculated and upstarted..."
tt0177698,"['Romance', 'Comedy']","Lila Vasileiou (Jenny Karezi) is a young architect who is dedicated to her studies and her work. One of her former Professors (Periklis Hristoforidis) trusts her to run the construction company he manages while he is away on a business trip abroad for a few months. On her first day to work she is escorted to her office by her father Thomas (Dionysis Papagianopoulos). On that very day Alekos Samiotakis (Alekos Alexandrakis) returns to Athens from Northern Greece where he was on business. He is a well-known playboy and when he finds Lila alone in the office he starts hitting on her thinking that she is the secretary of the new manager. Lila is annoyed and sends him to hell. The Professor comes back to his office together with the president of the company (Dimitris Nikolaidis) another member of the board, Mr. Makrakis (Aggelos Antonopoulos) and Alekos to introduce them to his replacement. Alekos realises to his surprise that Lila is his boss and from then on tries to behave appropriately. He even refuses to smoke in front of her due to respect. Lila is upset and confides in her cousin Athina (Lili Papayanni) that everyone in the company sees her as a man. Because of a misunderstandsting her cousin thinks that Lila is talking about the president of the company, who is a lot older than Lila, and persuades him to express his feelings to her. He goes to the office and asks her to go out but Lila is offended and he is at a loss, so he leaves. A weekend is coming up and Lila is planning to go to Nauplio with her father and her cousin. But some business needs to be done and so she decides to ask Alekos to devote his weekend to that business if he is free. Alekos was planning to go to Nafplio too with his girlfriend but lies instead and says that he doesn't have anything else to do. Just then his girlfriend Vicky (Nitsa Marouda) comes into the office and reveals their plans to go to Nafplio. Lila is crushed even more because all this time Alekos was trying to dissuade her from going to Nafplio. She is disapponted and decides not to assign him the extra work. Some time has gone by. Athina is trying to help her cousin, showing her how to improve her outer appearance, dress better etc. Meanwhile Alekos was in Mesologgi on business. He returns that afternoon and a friend of him comes to visit him. Alekos' mother (Eleni Zafiriou) doesn't like her son's girlfriend and asks Stavros (Kostas Karras) to talk to him about her, but he refuses. A short while after that Vicky arrives all dressed up to pick Alekos up and go out with him. He says he is too tired to go out and she leaves irritated. At the same time Lila and Athina are getting ready to go out. Lila was expecting a call from Alekos but he still hasn't returned her call. They talk about him and Athina reveals to her that Vicky is also seeing another man, a doctor. Lila says that they should tell that to Alekos but Athina says that that would be too petty. In his house Alekos talks to Stavros about her and he is full of admiration for her, leading Stavros to believe that he has a crush on her. Alekos says he is tired of women like Vicky and Stavros reveals to him that his mother is of the same opinion. Lila finally decides to call him again, but when she does he hangs up because he thinks that it's Vicky. Her cousin tells her that he spoke to him far too sweetly, which is not like her and he didn't understand who it was. In the end they talk to each other and they arrange to meet that night, the reason for this being (as Athina explains to her) that Lila is dressed up and Alekos will have a chance to see her when she looks so good. Over the phone he asks her if he could come back to Athens and Lila agrees. While they are waiting for him Vicky comes and asks Lila to bring Alekos back to Athens. Vicky leaves and Lila gets angry because she thinks the two of them are plotting in order to be together. Alekos arrives and they start arguing. Lila decides to send him even further, to Soufli, and Alekos ends up handing in his resignation. Lila storms out of the room and Athina tells him that it is childish to ignore his work in order to be in Athens and go out with his girlfriend. Alekos explains that he wants to attend a seminar. Athina realises their mistake. She asks Alekos to go to his house to cool off and then call Lila again. Everything will be arranged. Athina reveals to Lila the true reason why Alekos wants to stay in Athens and the misunderstanding is resolved. Some time later the president of the company Admiral Gelevourdezos holds one of his legendary parties at his house. Lila doesn't want to go but when she finds out that Alekos will be there too, she can't wait to get there. When Lila and Athina arrive the house is full of people having fun. Most of them work at the Admiral's company. The Admiral welcomes the two cousins, there are no hard feelings between him and Lila because of the previous misunderstanding. He prepares them something to drink and Athina confides in Lila that she wants to marry him because he is very rich. Just then Vicky arrives. Lila is upset because she tought that she had broken up with Alekos. The Admiral asks her to dance and she agrees. When Alekos arrives together with Stavros she runs to him. Alekos brushes her off. She says that the doctor was the one who was attending her grandma, but he doesn't believe her and she finally leaves him alone. Athina wants to go to get something from her car and sees the two men. She tells them that she is there together with her cousin and leaves. Alekos is excited because Stavros will finally have the chance to meet this fantastic woman, that he so much admires. In the meantime Lila is a little tipsy and she is dancing, making a complete fool of herself because she doesn't really know how to dance. Alekos is at a loss for words. When Lila sees him, she comes up to him and starts flirting with him in her own awkward way. Alekos doesn't understand the meaning of all this and is about to leave. On his way out he meets Athina again who reveals to him that Lila is in love with him and that all this time she has been trying to help her cousin become more feminine. Alekos returns to the party determined to finish the masquerade once and for all. He takes Lila to the veranda so they can dance there alone. He comes on to her, she slaps him in the face and goes inside again. The whole scene was witnessed by another guest of the party, who makes some degrading comments. The two of them start fighting. Lila is excited because she thinks they are fighting over her. The police arrive and Alekos ends up spending his night in jail. The Admiral and Athina take Lila home and the Admiral goes on to ask Athina to marry him. Next day Lila feels humiliated by the way she behaved at the party and decides to resign while avoiding Alekos at the same time. Alekos finally finds her in her office and the two of them confess their love to one another. Lila's father walks in on them hugging and understands that his daughter is in love with Alekos. Vasilis (Giannis Vogiatzis) comes running and informs Thomas that the traffic police are towing his car. They both leave running. Lila and Alekos are left alone laughing and hugging."
tt0178181,"['Crime', 'Mystery', 'Romance', 'Thriller']","Deepak( Shashi kapoor) a young man is accused of killing his first wife Vimala a rich young lady , found at the scene of crime but the court acquits him as no evidence is found.He then assumes another identity of Gopal Mittal and romances another rich young lady Sapna( Sharmila Tagore) who has a villainous brother and his friend Prem Chopra both coercing her to marry Prem for her property.Prem seems to have some hold over her brother but She loves Gopal and marries him against their wishes..
But when the newly wed couple go on a on honey moon, death seems to follow Sapna everywhere and she is bewildered who could be planning to finsih her off..Is it her own husband on whom first wife's murder was charged but never proved, who is planning to kill her too....to inherit her fortunes or could it be someone else with a different motive..? Kashmir and romance and death seem to be an ideal location for a crime too..Will Gopal come clean with his hiden agenda ? Will the mysterious first wife's killer come forward.?....Will the killer who haunts Sapna be caught in time?"
tt0178516,"['Adventure', 'Drama', 'Fantasy', 'History']","The governor of Lydia Marzio (Massimo Serato), advised by its general Goliath (Gordon Scott), signed a pact of alliance with Alexander the Macedonian (Gabriele Antonini) at war with Darius king of Persia. Alejandro, before marching against the Persians, asks Marzio to care of beautiful Kory, a princess of an allied kingdom, who Goliath had saved from bandits. Goliath and Kory are attracted, while Artaferne, prime minister, corrupted by Darius, poisons the governor and accused Kory of the crime. Kory flees and Goliath rebels, until a successful revolt manages to defeat Artaferne."
tt0179685,['Comedy'],"Mane Karakas came to a little town on the sea shore to dig a water hole for watering system. He tried to brighten up town's sleepy atmosphere. Local journalist didn't understood Karakas well, so he published news about new popular melody festival in town. When it came to signing the contract, Mane explains it is all a big misunderstanding. But singers and orchestras arrived. Music is everywhere, but Mane goes elsewhere to research oil."
tt0180177,"['Drama', 'contentRating', 'Not', 'Rated']","Sharon Winters is a cynical nymphomaniac who sends men to passionate heights and then cries ""rape."" In the opening scene, she comes onto a man, named Roy Bradley, in his parked car, cries rape when he becomes overeager. A passing by policeman places Roy under arrest. Sharon testifies at Roy's rape trial, play-acting as the ""poor, innocent, virginal, rape victim"" where he is falsely convicted and sentenced to prison.Sharon's next victim is Dick Owens, a shy employee at the company where she works as a secretary. She brings him over to her house one evening where after serving him some drinks, she sexually teases him before he makes a move on her. She tries ""rape"" once again and he flees into the night... and out of town, never to be seen or heard of again.Sharon next teases and comes onto her lesbian roommate Paula, whom she lures her with her interest and nude body. After Paula gives Sharon a massage, she gets into bed with her. But then, Sharon throws her out and claims that she ""may be a bitch, but will never be a butch"". Paula leaves in disgust and avoids Sharon from this point onward.Sharon's next victim is Lowell Carter, a man hired at the company as Dick Owens replacement as controller, which Sharon comes onto during his first day on the job. She takes her time with her next target as he casually courts her with Lowell taking her on long drives in his convertible, takes her out to dinner, swims with her at his apartment block pool, and on steady lunch dates away from the office. On one evening at her house, when Sharon continues teasing Lowell with her come-ons, he makes a move, but before she can cry rape on him, he himself stops and claims that he is not ready yet and leaves.That evening, Lowell has a nightmare where he is tied up and Sharon whips him in a S&M dominatrix uniform before she castrates him. This shakes Lowell so much that during their next dinner date at her house, he becomes more unsettled and unbalanced. As Sharon lures him to bed to tease him, he complies and it is here that she finally cries rape on him before he leaves. Driven to near-insanity, Lowell wonders the streets of Los Angeles late at night before he follows and attempts to rape a random woman before he is shot dead by the woman's boyfriend. Sharon learns about Lowell's death the next day at work from her boss, Mr. Gordon, and his secretary. Despite showing some concern, Sharon expresses no guilt or remorse (nor does she admit any involvement) for Lowell's death.Another day or two later, Sharon is back on the streets prowling for her next target. While sitting on a park bench in Santa Monica, she begins flirting and batting her eyes at all passing men. One man approaches her, introduces himself as Tony, and asks her out. She accepts. Tony appears to be a nice guy and takes her to Pink's Hog Dog stand for lunch. The suave and well-dressed Tony appears charismatic and charming to Sharon. Tony picks up Sharon from her house that evening takes her out to a nightclub where many of the patrons appear to know him. While watching a mod band perform, Tony takes the stage to sing a song which he wrote titled ""I Want A Woman"". Sharon continues teasing Tony and coming onto him.At Sharon's house later that same evening, she serves him a drink, sits beside him on the couch and continues flirting with him. As Tony finally makes his move onto her, Sharon, just like all the others, cries rape, but in a turn of events... Tony does not stop. She claims that she is a virgin, but Tony just scorns her cries and continues to try to force himself upon her. As Sharon begins struggling with Tony, she slaps him across his face. Suddenly, Tony becomes violent and beats her with his fists until her whole face is bruised and bloody. Tony is revealed here to be a misogynist and heartless Mafia-type thug who is MORE twisted and deranged then Sharon, and he ends up raping her... for real.In the final scene, the once beautiful Sharon now bears the physical scars of Tony's brutality; she ends up working for him as a prostitute. In the final shot, a disheveled and bruised Sharon stands on a street corner with a lit cigarette dangling out of her mouth. A passing john offers her money and she walks away with him down the street to a nearby hotel.The End."
tt0182313,['Drama'],"A day before the earthquake in Skopje, Wily Muller, a German conductor, while passing through the concert meets a young girl Jana, a student from Skopje. After several years they meet again at the ""Solidarity Meetings"" event, which is held in Skopje, where Wily Muller is a conductor at a concert held on that occasion. Those several days, spent together with the conductor, for Jana mean fulfillment with a kind of reminiscence of her family tragedy experienced during Skopje's earthquake, and also a wondering and search for a way of starting life again, which stopped on the day of the earthquake. Although the possibility of going with Muller is very attractive, Jana stays in Skopje. Her place is beside the young man whom she loves and belongs to, with whom she is related with true love..."
tt0184303,['Drama'],"Miguel Horta is a young and idealistic politician during the military dictatorship, recently installed in Brazil. He comes to the conclusion that, in order to help the people, he must infiltrate the government, so he switch to the situation party, much to dismay of his fellows at the worker's union, that consider him as a traitor. One day, a campaigner catches him with news of a 'coup' in the union perpetrated by syndicalists loyal to the government, because of a law project he authored. Althoug his wife, Clara, pleads him not to, he rushes to the union, where the workers are reunited to a general assembly."
tt0187119,"['Action', 'Fantasy']","The film that led David Shipman to declare Uchida ""the equal of Mizoguchi and Kinugasa,"" KILLING IN YOSHIWARA ranks with Uchida's finest postwar work. A glorious melodrama shot in vivid colour and Scope and written by Mizoguchi collaborator Yoda Yoshikata, it's a feast. A successful textile industrialist from the provinces, who is beloved by his employees for his kindness, cannot find a wife because of a disfiguring birthmark on his face. Even the courtesans in Yoshiwara refuse to entertain him, until an indentured peasant prostitute, Tamarazu, takes the unsavoury assignment and treats him with brash tenderness. ""The scar is not on your heart,"" she scoffs, and the grateful businessman falls madly in love with her, ultimately losing his fortune in the expensive quest to purchase her freedom. The script's taut determinism, with its interlocked rise (hers) and fall (his), and teeming social detail; the dynamism of the widescreen cinematography, equally elegant in interior and exterior space (note the precise crane shots in the final sequence); and the remarkably ambiguous characters of the besotted businessman and bluff, grasping whore - in her earthiness and ambition she reminds one of Imamura's enterprising insect women - make YOSHIWARA look like some kind of lost classic."
tt0188258,['Comedy'],"Ufa with sex is based on the Hip Hip Ufa theatrical book by Dalmiro Sáenz.
It tells the story of a girl of high class, Evangelina,
very well educated in Catholic schools, who lives with her mother,
and that he knows a very handsome young man, Juan Adams.
The mother of the young girl, regent turns, because Evangelina is a prostitute
In elegant department take appointments or shift in an agenda, reserving location and
schedules to the different men that make up the ""clientele of their daughter"" (Elsa
Daniel).
The encounter of Juan Adams, a family boy with economic position takes place
relieved, who in principle confused by the candid appearance of the
young lady believes to find in her a haven of peace and rest to his escapades
with ""easy life"" girls. When meeting her in her bedroom, and after making love,
the young man (Héctor Pellegrini), seductive, is left speechless when he hears the girl's request:
Must pay as they all do with her after that act.
The revelation conformed with all tranquility and as something very natural by
part of the mother of the girl annihilated and rejects the favors of his maid
(Marilina Ross) in her father's mansion.
The character embodied by Héctor Pellegrini becomes obsessed with
point of asking several ""turns"" for him; all the women that crosses
they could be mercenaries and parade before their eyes, with overpriced prices
according to the years, beauty, possible sensuality.
The desire to make her abandon this sad trade and the longing to remain
next to her they make the gallant in question, talk to his father and
all including professionals, establish a contract so that the
protagonist (Elsa Daniel) is only his wife since her mother, rejected
The offer of marriage proposed, by noticing the disoriented
Previous boy accounts with calculating machines, that marriage
it would mean for them, mother and daughter, an economic disaster.
After this situation the relationships deteriorate, because the girl
he misses his room, ""his work"", in the usual way. And then the happy ending comes.
Later, it was translated by Saenz and Pablo Silva for theater with the title of ""Sex Lies and Money"" in 2002."
tt0188589,"['Drama', 'War']","This prison camp drama by director and co-scripter Armand Gatti, his first film, reflects the early '60s resurgence of interest in the crimes against humanity committed by the Nazis in World War II. (In another year, the Adolph Eichmann trial would be the first ever seen live on American television.) Gatti focuses on two men in a German concentration camp who have been cruelly penned inside an enclosure. One of the men, Karl (Herbert Wochinz), is a strong, bitter anti-Nazi German -- a target of the Gestapo. The SS wants information on a rumored organization of resistance fighters inside the prison and they know he has it. The other man, David (Jean Negroni) is a Jew. If one of the men dies within a certain time then the other will be released. He will not be killed. Otherwise, both will be executed. The resistance fighters in the prison try to help the two as best they can, while the pair inside the enclosure slowly come to know each other as though they were brothers. ~ Eleanor Mannikka, All Movie Guide"
