tconst,genre,plot
tt11394200,['Documentary'],"The movie starts showing how a girl (""Anya"", 21) is asking for help to flee her family per mobile phone. She tells that her uncle discovered that she is lesbian and threatened to tell her father is she does not have sex with him. The interlocutor is David Isteev, a young man from the Russian LGBT Network, who seems eager and able to help her to get out of Chechenya.Then the story moves backwards. It depicts how the recent wave of prosecution of homosexuals started in Chechenya on 2017, with the detention of one gay whose mobile had many contacts. Using the method of torturing each one to give more names, 2017 the regional government found hundreds of them. Tortures, detention and then release informing the family followed. It explains that the family will kill these people to ""wash the dishonor"".An interview to Ruslan Kadirov, the dictator of Chechenya (under protection of Vladimir Putin) is shown, where he first denies that there ARE homosexuals in Chechenya, then insults them and says that they should all disappear, denies that his government has done any harm to them but states (encourages?) that their own families would kill them if they existed.A single case of a man having to get out of there came to Mr. Isteev. He soon realized that there would be more and asked for help to his community. Later, international LGBT organizations stepped in sending money (evacuations are expensive) and airing the subject. The movie concentrates on a young man (""Grisha"", later revealed to be Maxim Lapunov) whose family was supportive - as a result, the whole family had to move away from the region and was evacuated.The movie follows then this gay and his beloved, long-term relationship, who also gets evacuated. Maxim Lapunov ends up being the first who openly denounces the tortures, which puts him in an extreme risk. It is also shown how the activists travel to Chechenya (!!!) to rescue ""Anya"".Then the movie concentrates on the hardships on getting a visa, which were already suggested in various moments during the movie. ""Anya"" has to wait hidden in two apartments without being able even to throw the garbage, for almost a year, until she cannot take it anymore and disappears.Olga Baranova, the other head of the Moscovite organization, also has to flee with her child to Europe, as she got identified. Mr. Isteev keeps working and saving lives from Russia."
tt11449072,['Musical'],"Ten years after the virus outbreak that turned the students of Leo Weiss School to zombies, the government plans to shut down the school due to demographic issues, unless the amount of new registrations improves. A devastated Leo Weiss, now principal, turns to his teacher colleagues and students, hoping to save the beloved school from this grim fate. The young student and workaholic Mia suggests a musical play, as it could generate enough buzz to attract new students. The excited school community agrees to write and perform a play that tells the heroic tale of how Leo redeemed the zombies a decade ago. This does not sit too well with the conflicted principal, as he carries the secret of having been the one to have spread the virus in the first place, in order to become the town's new hero.
Mia assists the incompetent teacher Hackebarth who directs the play. But things change for her when the dashing new student Kim shows up and auditions for one of the lead roles. It is love at first sight, but Mia fights to keep her focus on the play, as the school's fate depends on ""Potato Salad"" - the random title that the students and teachers have given the play. However, the closer Mia and Kim get during their overtime rehearsals, the more she realizes that there is something integral missing in her life. But now is the time to focus, not to have crushes.
The plot thickens as the rehearsals seem to be sabotaged by someone who does not wish the desperate school to succeed. Who is the malevolent traitor? Could it be the arrogant student Franziska, who only joins the cast to make a name for herself rather that serve the greater good?
Meanwhile, Leo seeks a way to face the past and set things straight, but he fears grave consequences. But his longtime friend, the psychiatrist Torsten, helps him realize that telling the truth can be an uncomfortable task, but it is the right thing to do."
tt11469110,['Drama'],"The year 1769. The philosopher Edmund Burke has fled London, debt collectors and a ramping midlife crisis to go on a grandtour of the Alps to rewrite his book on the Sublime in this 18. century roadmovie.Stakes are high - Burke has lost everything in risky colonial investments and his future depends on the success of the new edition of his youth masterpiece and his bold face-to-face meeting with nature. Having lost his staff he is traveling only with a native servant on loan from his brother's plantation in the west indies. The trip is a disaster - Burke has never been outside the city and finds himself lost in Provence struggling to even find the Alps. Furthermore he discovers that he hates nature - it stings, itches and fails to give him any enlightenment. Meanwhile his servant is deeply involved with everything around her and Burke grows bitter and jealous of her easy connection to the wild elements. Burke's increasingly desperate and pathetic attempt to unlock the mysteries of the sublime, turns suicidal when he discovers a glacier of sparkling ice that leads up to a divine snow covered peak that he begins to climb thinking he can prove himself the master of nature and revenge the discomforts it has bestowed upon him.In 'The Trouble with Nature' one man's failure to comprehend nature mirrors our own.
It is a highly fictional and absurd allegory of our human relation to the natural world starring one of the principal architects of modern capitalist thinking - Edmund Burke (1729 -1797)"
tt11493046,['Drama'],"The Sign Painter is a tragicomedy about a young Latvian man (ANSIS) with simple dreams: to marry the free-spirited and beautiful daughter (ZISLA) of a local Jewish merchant and to pursue a career as an artist whilst supporting himself as a sign painter. But his dreams are repeatedly swept away in the tumultuous tides of serial totalitarian occupation of his home.He becomes the lens through which we perceive the relentless and increasingly absurd march of this brief but momentous period in history from a Latvian dictatorship to Soviet occupation to Nazi conquest to the ultimate Soviet return. Ansis struggles to remain neutral and unobtrusive with each new regime, but it is difficult to resist the shifting, opposing forces of resistance and conformity and somehow remain true to himself.
Similarly, Ansis tries not to be dissuaded by Zisla's fascination with communist ideals, nor by her father's forbidding of their union. But as these pressures mount, a young Latvian beauty (NAIGA) arrives on the scene and offers a less complicated path toward a seemingly more predictable future.But soon, Zisla disappears - perhaps to join the communists - and Ansis and Naiga marry. Almost immediately, though, their relationship is put under greater pressure with the Soviet occupation and the shocking arrival of Zisla, now a communist official. Under this brutal regime, huge numbers of their friends and neighbors are sent to almost certain death in Siberia. Meanwhile, Naiga's father is tortured and killed by the Soviets, and Naiga can't help blaming Zisla for his death.When the tides shift again and the Soviets are ousted by the Nazis. Now it is the Jewish people who are targeted, along with the communists, and Ansis finds himself in the darkly absurd position of painting a new sign declaring the region 'Free of Jews.' In this climate, Zisla finds herself on the run, and Ansis insists on hiding her in their attic, against Naiga's strenuous objections, further stressing this deeply fraught relationship.Once again Ansis finds himself in the middle, faced with a choice literally between life and death. As stability crumbles and violence accelerates, Ansis begins to believe that to simply survive may be the only act of heroism that counts."
tt11536684,"['Action', 'Drama']","Story starts with the depiction of Subhangarh, a medieval city of India and one of the strongest kingdoms of that era. The kingdom was ruled by King Madhavaditya who believes in the fact that one must adhere to the occupation to which he/she is born with. He has a younger sister named princess Vaidehi. She was one of the most beautiful girls of the entire Subhangarh.
Then there was Sikandar, the commander in chief of Subhangarh. It is shown two ministers were waiting for him outside the royal temple of Subhangarh. He eventually shows up and bows to the temple. He was a man of principles for whom emotions always come after duties.
One day there was a tug of war going on in Subhangarh in which a guy named Ayaan participates and won the prize for the poor and orphan children of Subhangarh. It is shown he was an ordinary soldier of Subhangarh.
Few days later Madhaditya is having a walk in the royal garden with Sikandar, Nardev(prime-minister of Subhangarh) and few soldiers(including Ayaan). Suddenly a soldier comes from the palace and offers the milk prepared by the queen for him. King orders the soldier to wait for him as he will be back in a while and will have the milk then. After Madhavaditya is gone, a fly sits on the milk. Ayaan saw that and he made the fly to fly away from milk. Suddenly he noticed that the fly has died. Ayaan suspects the milk might contain poison, but he knew that being an ordinary soldier, no one is going to believe him. King Madhavaditya returns and is about to drink the milk but before he could do that, Ayaan throws himself on the king resulting the milk being spoiled on the ground. Ayaan apologized and told them he lost the balance. Madhavaditya and Nardev scolds Ayaan for being so careless and good for nothing. After they are gone, Ayaan tries to tell Sikandar the truth, but he doesn't listen to him.
The story then goes in flashback in which both young and Ayaan and Sikandar confessed their love for Vaidehi to each other and decided to marry her. They trained very hard and became one of the greatest warriors of Subhangarh as they grew up. One day Ayaan told Sikandar about a tournament going to held after 6 months in which the greatest warriors (even from outside of Subhangarh) will participate and the one who wins the competition will become the commander in chief of Subhangarh. They participate in the competition and eventually Ayaan beats Sikandar in the final round. Madhavaditya came and congratulated Ayaan for winning the competition. As he was going to announce the name of Ayaan as the new commander in chief, a minister informs Madhavaditya that Ayaan belongs to a small caste. This enrages king Madhavaditya as it was against his principles that a person from a small caste participates in a tournament of greatest warriors. He barely keeps himself from punishing Ayaan and eventually offers him to become an ordinary soldier of Subhangarh, to which Ayaan agrees. Then Madhavaditya declares Sikandar as the new commander in chief. Everyone bows to Sikandar.
After that Subhangarh faces many wars against outsiders and wins against them because of the presence of two of the great warriors, Ayaan and Sikandar. Though Ayaan doesn't get any attention and reputation since he was just a mere soldier. On the other hand, Sikandar was credited as the greatest warrior of all the time by the crowd of Subhangarh.
The growing popularity of Sikandar even attracts princess Vaidehi towards him. As they grew close to each other, Ayaan understands that he has lost his everything including reputation, his childhood friend Sikandar and his true love Vaidehi, just because he belongs to a small caste. He accepts his fate though.
Madhavaditya announced the marriage of Vaidehi with Bheema, the highest official of Subhangarh and the cousin brother of prime minister Nardev. Bheema was considered as the most intelligent member from the entire royal family of Subhangrah. Both Sikandar and Vaidehi were unhappy with this marriage and Ayaan felt the pain of both of them and decided to do something.
The story comes back to the current time (after the fly scene). Few days later, Vaidehi writes a letter to someone. She then calls upon a random soldier which turns out to be Ayaan only and asked him to deliver this letter to Sikandar. He agrees and took the letter from her. After moving few steps, he realizes that Sikandar had went to the forest with king Madhavaditya for hunting. So, Ayaan moves towards the forest too.
While on the way, he crashes with another soldier who was also taking a letter for someone. Their letters were exchanged. Ayaan instantly realizes this, and he was about to call the soldier that their letters are exchanged. But suddenly he sees that letter has a sign of rival enemy kingdom, Prabalgarh. Wondering for whom this letter could be, Ayaan tries to open the letter but is interrupted by the soldier. He snatches back his letter throwing the one written by Vaidehi on ground and told Ayaan that their letters were replaced and walk away. This strange incident makes Ayaan suspicious.
After some time, the soldier takes the letter to the lonely far side of the castle. He gives the letter to Nardev. The letter was written by Dheerendra Singh, the king of Prabalgarh. He warns Nardev to kill Madhavaditya as soon as possible or else it will lead to dangerous consequences for him. This enrages Nardev. He was calm down by someone hiding in the dark. It turns out to be Bheema!
The truth finally reveals that Nardev along with Bheema were planning to kill King Madhavaditya (with the help of resources sent to them by Prabalgarh) and then becoming the King of Subhangarh. On the other hand, after being married to Vaidehi, half of the land of Subhangarh would be handed over to Bheema i.e to Vaidehi's husband as per Subhangarh's laws. In this way both Nardev and Bheema will conquer Subhangarh and then they will give one-fourth of Subhangarh's land to Prabalgarh as a reward for helping both of them in this conspiracy. It was also revealed that the poison in the glass of milk was also mixed by Nardev and Bheema only.
Nardev writes a letter in reply to Dheerendra Singh's letter informing his further plan of action. Nardev hands over this letter to the soldier who originally brought the letter. The soldier departs for Prabalgarh.
It is revealed that Ayaan secretly heard all their conversation. After learning the truth, Ayaan decides to stop them but felt helpless as he knew that no one will listen to an ordinary soldier like him and that too when he will try to expose kingdom's one of the highest ministers. So, Ayaan decides to keep this matter to himself.
Ayaan catches up with the soldier. After a small fight, Ayaan wins and takes the letter with him in order to show this letter as a proof against Bheema and Nardev to Madhavaditya. But before Ayaan could arrest the corrupt soldier, he throws sand in his eyes, attacks with his knife and ran away leaving Ayaan with a wounded leg and the letter behind. He returns to Bheema and Nardev and told all the situation to them. Bheema asked the soldier to send Rahaka to kill Ayaan.
On the other hand, wounded Ayaan was slowly moving towards the forest to meet Madhavaditya. He was interrupted by a beast like tribal human named Rahaka. Ayaan easily knocks off Rahaka and proceeds further towards the forest. Suddenly Rahaka stands up and hit Ayaan's head with a rock. Then he stabs Ayaan several times with his sharp weapon. Ayaan barely kills Rahaka but is severely injured in the process.
Back to the far side of castle, after learning that Ayaan even killed Rahaka, Nardev is now worried what to do. Bheema tells Nardev that he has a plan for rescue and immediately pricks a poisonous thorn into Nardev's neck leaving Nardev paralyzed. He then shows Nardev Ayaan's knife which he stole before and explains to him that this was all along his plan to kill Nardev and then frame Ayaan for his murder which will result in a clash of Ayaan and Sikandar making them kill each other. And once Ayaan and Sikandar, the two of the greatest warriors of all the time die, no one can come up in his way of killing Madhavaditya and subsequently conquering Vaidehi, the whole Subhangarh and the Prabalgarh. He stabs paralyzed Nardev with Ayaan's knife. Nardev died in shock.
Bheema then calls Sikandar and with the help of his intellect eventually convinces Sikandar about Ayaan's treachery and that Ayaan, after killing Nardev is now going to kill Madhavaditya to become the king of Subhangarh and then forcefully marrying Vaidehi. Bheema orders Sikandar to kill him. Bound by his principles to serve and obey the royalties, Sikandar agrees to do so.
He catches up with the severely injured Ayaan who was merely crawling towards the forest to find the king Madhavaditya. Sikandar lies to Ayaan by saying that he has a change of heart and now puts human values and emotions before the principles. Ayaan becomes happy to learn that he finally got his childhood friend back. He hugs Sikandar. But before he could tell Sikandar the truth. Ayaan was stabbed in back by Sikandar resulting in Ayaan being fatally injured. Before dying, Ayaan gives three letters to Sikandar and asked him to read them before any further action as a last wish. Ayaan dies.
Sikandar starts to read all the letters one by one. First letter was written by Nardev to Dheerendra Singh, after reading to which Sikandar realized that Nardev and Bheema were the real culprits. Second letter was written by Vaidehi to Sikandar, expressing her love for Sikandar, making Sikandar realize that Ayaan was trying to make Vaidehi and Sikandar together and was not trying to forcefully marry Vaidehi. And third letter was written by Ayaan himself to Sikandar in which he describes about their friendship and how lucky Ayaan feels for getting a friend like Sikandar in his life. He requests Sikandar to leave his principles for the sake of his emotions and to marry his true love Vaidehi and also to take care of the orphan children of his caste after him.
After reading all the three letters, Sikandar dropped to his knees and cried a lot for committing such a big blunder of killing Ayaan.
Sikandar then stops Bheema's assassins that were going to kill Madhavaditya and then finally arrests Bheema. After that Bheema is sentenced for a lifetime prison.
After few years, it was shown Sikandar was now a completely different man who places emotions far before principles. He was married happily to Vaidehi with a son named AYAAN."
tt11540082,"['Comedy', 'contentRating', 'Not', 'Rated']","As her first video in 2020, Natalie Wynn finally addresses her cancellation by the ""Trans-Twitter"" community, over her minor casting decision in her latest video - Opulence (2019), of a known truscum transsexual porn-star - Buck Angel, in the role of - John Waters. Natalie admits that this experience affected her in the worst way possible, by causing her wast emotional damage and her friends, colleagues, and associates, being denounced over her, by their followers. In the most causal clothing ever seen on Natalie, since her updating the quality of her video-production with fresh costumes, extensive make-up and wigs, in this video she presents in the most casual outfits as possible. Overall she breaks down the ""cancel culture"" into seven tropes: ""Presumption of Guilt"" (when people oversaw her actions and demonized her by accusing her of something as far from the truth as possible), ""Abstraction"" (the former was done by this tactic, oversimplification, leads to being perceived as abrasive), ""Essentialism"" (when they went from criticizing Natalie's perceived ""horrible actions"", from criticizing her as a human being), ""Pseudo-moralism/Pseudo-intellectualism"" (when cancelers create a phony pretext for the call-out, when in-fact they just want to see the cancelled person suffer), ""No Forgiveness"" (when cancelers dismiss every honest attempt of an apology, as ""insincere"" and by which they also discredit the canceled person as even worse for trying to ""deceive"" them), ""The Transitive Property of Cancellation"" (the ""contagious"" nature of being associated with the canceled person in any way), and ""Dualism"" (the promotion of the idea of ""binary thinking"" and distinguishing individuals as entirely morally good or evil). Natalie reflects on her struggles, apologizes where she thinks it's due and wishes her despicable followers happy holidays, while being heavily intoxicated in a bathtub."
tt11563822,"['Documentary', 'Drama']","In a strongly polarized and unequal world, can people find a common ground for peace?The peace agreement between the leftist FARC guerrilla movement and the Colombian Government throws the country into chaos. Ernesto is one of many FARC guerrillas, who after 52 years of armed conflict, are about to hand over their arms in exchange for political participation and improvements for the 'campesinos', countryside farmers.While Ernesto strives for a change in the society, this time using just words as his only weapon, a passionate right-wing politician and a descendant of Spanish conquistadors both want to rescue the country from FARC terrorists. Some seek even to tear the peace agreement to pieces. On the other hand, the deprived coca farmers could get out of poverty, but only if the peace deal is respected. Many feel that they won't get any justice unless they take it into their own hands.The much celebrated peace process runs the torn-apart society into a situation in which everyone is afraid for the future and for their own survival. What happens to a very fragile peace in an unequal country if doing the 'wrong' thing may easily be justified as the only means of struggle? Are people capable of stopping the cycle of violence that has lasted for centuries?'Colombia in My Arms' takes a close look at a crucial opportunity for a country to change. It is a film depicting people balancing at the edge of their morals while striving for contradictory dreams for a better Colombia."
tt11633632,['Documentary'],"Aude (France) in a very small village (Rennes-Le-Chateau) a priest (Françoise-Bérenger Saunière) at the end of 1800 became inexplicable rich after he made a mysterious discover. Tania Martino, a young writer and researcher from Italy, wrote recently a book about it and she will lead the viewers of this film through multiple connections, legends and real facts. Dan Brown's ""The Da Vinci Code"" novel and many other writers were inspired by the story of Rennes-Le-Chateau. The Templars and Cathars knights and even the Celts are strictly connected with this ancient place. ""The Arcadian Shepherds"" is a famous painting held at the Louvre Museum in Paris and it was made by Nicolas Poussin in 1637. It contains the enigmatic words ""Et in Arcadia Ego"" that you will see incredibly connected to this story. Normandy, Brittany and Scotland have also a part in this movie related with this mysterious southern part of France. Further enigmatic cases described are the Mt. Bugarach and the Galamus canyon. Corjan de Raaf is special guest and he tells about the ""Daniel Bettex"" case, happened in the 80's and still unsolved. For the very first time this argument has been filmed with spectacular aerial shots and it has a lot of of stunning views and new perspectives, including places and subjects that have never been filmed before with a drone. Among these are the""Lombrives Caves ""(the longest in Europe), the indoor of Rennes-Le-Château's church, the magnetic fields of Bugarach's mountain and even more."
tt11730940,['Romance'],"Nasir Jamal is a young mischievous teenager. His friends call him 'Naate' despite being
quite tall. Naate brings home complaints regularly. His father however, a reputed and
well-known contractor overlooks his son's deeds and in turn encourages his behaviour
for the worse while his mother is worried sick about her son and his carelessness.
One evening, Naate goes to drop off a parcel at Sanam CD shop on Zahid's request,
Naate's childhood friend. There, he finds the shop closed and coincidentally meets a
young girl, Neelam , who lives right above it. An interesting conversation takes place
between them. Soon after, they happen to meet a few more times by chance and
Naate is now drawn to her. It's not very different for Neelam, she appreciates Naate's
genuine gestures toward her and wants to let him in, however she seems hesitant
when things start to get real. Having had a tough journey, she battles to make things
work with Naate, but he's too light hearted about it all to see any red flags.
While Naate and Neelam get closer, Jigar Fareedi, a seemingly charming, influential
person and an idol for many youngsters alike crosses paths with Naate on account of a
fight between Rajeeb Mehndi, a college student politician and Nasir.
Jigar demands that Nasir make a public apology and is arrogantly turned down leading
to the beginning of an ego conflict between the two.
Nasir also has quite a reputation in college, he's notorious and invites trouble quite
comfortably. He cares for Tota, his dear friend and is ready to go any extent to
safeguard his interests. This inevitably causes a lot of trouble in college.
Neelam struggles to understand her relationship with Naate, but is aware of how much
she has grown to like him. They face multiple obstacles and are presented with testing
times to really explore their journey together and what it would mean for them to stay
happy anywhere.
This leads us to find out whether Naate and Neelam will ever be able to be together?"
tt11747746,['Documentary'],"Following two decades of acclaimed shorts, acclaimed Brazilian director Fernando Segtowick makes his feature-length debut with O Reflexo do Lago ('Amazon Mirror'), a stunning, black and white documentary concerning the environmental and social impact of deforestation in Brazil.Segtowick's contemplative film delves the societal impact of major industry, presenting a gentle exploration of the lives of the residents of Tucuruí, a beautiful region alongside the Amazon that has nonetheless been severely impacted by the building of a hydroelectric dam. In the polluted waters, the remains of dead trees serve as a bleak reminder of whole ecosystems long since lost. And yet, the river still flows on, as workers and their families invite Segtowick into their livelihoods and homes with warmth and generosity.Failed repeatedly by local governments and the supposed guaranteed benefits of economic progress that arrive with industry, those living alongside the Caraipé River maintain a quiet dignity and optimism, as well as a warm bond across generations. As the older residents reflect on the course of their lives, their children remain cautiously optimistic about the future. Meanwhile, the very youngest generation still find freedom and excitement in a scorched environment.Wary of inviting a problematic western gaze, Segtowick subtly de-exoticizes Tucuruí's breathtaking landscape with his dramatic monochrome photography, without once sacrificing its power. Often appearing on-camera himself, Segtowick respectfully observes intimate moments amongst the community. Despite the enormous toll on their daily lives, he witnesses the joy as they pray, love, sing and prosper, shooting with a natural style that seamlessly blends both land and water, nature and humanity, the personal and the political.O Reflexo do Lago is a patient testimony to resistance, as well as a sensational document of an environment in crisis."
tt11771310,['Drama'],"Spring:Best friends Aziz and Davood are workers in a dairy factory in Gonbad-e Kavoos. The story begins one spring on Eid-e Ghorban, the feast of sacrifice. On this day, all the men are busy making wagers in a local betting pool for the week's forthcoming soccer games. Davood is unlike the others in that for him betting is a very serious matter. He's intent on changing his circumstances and firmly believes that gambling is a way to achieve whatever goals he has. For the first time Davood wins the pool and collects twenty million Toomans. He decides to get it together, to start a new life with his fiancé Eileen.Summer:Three months have passed and Davood has made so much money that he's rented a house on the water, a home only accessible by boat. Davood's closest friend, Aziz, continues to be by his side. The two are now professional gamblers. Davood has set certain rules to minimize his risk. He has hired two associates, Ali and Mohammad to gather information about each soccer match.In order to increase his winnings, Davood needs to make a very large and risky bet. He needs to win this bet to secure the funds necessary to continue his gambling enterprise. Eileen watches with increasing fear and concern as Davood sinks deeper by the day into his obsession with gambling. She demands that he choose between her and placing his big bet. Meanwhile, in an attempt to emulate Davood's success Aziz's younger brother Younes, a jockey, takes a bribe from a betting agency run by Arabs to throw a horse race. During the contest Younes, attempting to slow his horse has an accident, severing his spinal cord. The incident leaves him paralyzed.Fall:In this season, Davood's gambling enterprise grows as he wins one wager after another but Eileen has left him. Aziz is the only one who remains by his side. Davood is dissatisfied and bets more out of habit than anything else. As time passes, Aziz finds himself growing apart from Davood. Aziz is now guardian and caregiver of Younes, who is confined to a wheelchair. Aziz has begun a relationship with a woman, a fact that he hides from Davood. One day, Aziz and Davood head to the city for a poker game and on that day Younes drowns himself in the sea.Spring Again:After Younes's death, Davood and Aziz's relationship declines such that Davood doesn't even attend Younes's funeral. Davood, who is drowning in winnings no longer has a taste for victory. Rather, it seems he takes pleasure in losing and soon he squanders his assets. Aziz's fiancé becomes pregnant and the two decide to wed. On the eve of the ceremony, Aziz goes to Davood to tell him he is getting married. Davood, angry that Aziz is again a factory worker, plays an unusual game with his friend. He insists that they take his last assets and place a bet in partnership with each other against the Arab owned betting agency. Davood does not attend Aziz's wedding. He decides he will bid Aziz a final farewell after he has placed his last bet in Gonbad and right before he leaves the city. Aziz and Davood go to the final race of the season. Davood bribes a jockey who works for the Arabs to throw the race. The plan works and Davood wins a large sum. But this contest and all others have no meaning for Davood. Davood, who is on the run from the Arabs, takes flight from the city. On the hunt for Davood, his pursuers capture Aziz and kill him. Davood goes to Tehran to gamble away whatever he has won from the Arabs. In Tehran he places a bet on soccer match. It's a risky bet; Davood has picked one team to win by two goals. If Davood wins he will receive thirteen billion Toomans. The game holds at nil-nil through the first and most of the second period. Davood is certain he will lose and so he closes his eyes waiting for the result. But in the end, he wins again. We encounter a champion who in winning suffers defeat-accursed by victory, caught in its trap."
tt11777952,"['Documentary', 'History']","This is a documentary essay composed entirely of archive photographs and documents of the first big massacre of the Jews in Romania: in the city of Iasi, on the 29th of June 1941, more than 10.000 Jews were killed - first by bullets, than by asphyxiation in freight trains.
The film, which is an attempt to use the montage of archive materials in order to offer a deep and special view of History, has two parts:
The first part of the film could be titled ""the encyclopaedia of the dead"": photographs of the people who were eventually killed by the Romanian army and by civilians are accompanied by voices who recite the documents related to their fate in the massacre: witness accounts, testimonies from the post-war trials, interviews with survivors, private diaries etc.
The second part, shorter, represents a montage of the remaining photographs of the actual massacre (taken mostly by the German soldiers who were in town).
Why a montage film with photographs and texts related to the Jassy pogrom of 1941? Because, as Georges Didi-Huberman shows, ""Montage will precisely be one of the fundamental responses to this problem of the construction of historicity. As it has no simple orientation, montage evades theologies, montage escapes theologies, makes visible the remainders, the anachronisms, the encounters of contradictory temporalities that affect every object, every event, every person, every gesture. Thus, the historian gives up telling ""a story"", but, by doing so, he succeeds in showing that history cannot go without all the complexities of time, all the layers of archaeology, all the dottings of the destiny."""
tt11874662,['Documentary'],"The Fight for Greenland is a film about the new Greenland. We follow four young people who all want change for their country. The rapper Josef becomes famous when he releases the song, Tupilak, that questions the relationship to Denmark. He and his girlfriend, Panninquaq, are the new power couple and have their faced tattooed with traditional Inuit symbols. Despite a childhood of neglect and alcoholic parents, they have managed to break the vicious cycle and now want to stir the Greenlandic youth to action and make Greenland independent. The young politician, Kaaleeraq, also wants to break away from Denmark and is backed by the former Prime Minister of Greenland, Lars-Emil Johansen. Kaaleeraq believes that the block grant from Denmark pacifies the Greenlanders and he travels to every little remote village in Greenland with his message. The fourth character, Tillie, is harassed on a daily basis for not speaking Greenlandic. She grew up in Denmark at an orphanage, but returned to Greenland many years ago. She forms a new political party that fights for a tighter bond to Denmark, especially within the field of child and youth support.
The Fight for Greenland is a film about Greenland in a time of change. About a youth taking action and fighting for their country in a time where the future of the country is more important than ever. The film does not choose side but presents various perspectives and offers a unique insight into a Greenland very different from what we normally see."
tt11924850,['Documentary'],"Toxic stress is stress that's so severe, prolonged, or frequent that it can damage a child's developing brain - affecting mental and physical health, functionality, and behavior over a lifespan. Decision making capability is compromised. Control over impulses can be lost. DNA can actually be altered, negatively impacting generations to come.In Syria alone, it's estimated that more than 8 million children are suffering from the unrelenting and brutal war. Parents or siblings dead, homes lost, starvation, insufficient medical care and catastrophic injuries. It's no wonder that many boys choose the perceived dignity of joining an extremist group or militia over the uncertain future of a refugee. For girls, an early marriage offers financial relief for their family and a sense of security in a terrifying world. The stability and health of the family is compromised as husbands and fathers are lost to war and the family forced to relocate and live for years or even decades in a refugee camp.More than 65 million people have been forced from their homes by disasters and war around the world. More than half of them are children. As humanitarian organizations and governments struggle to provide food, shelter and medical attention, a search is under way to find new ways to fight this cycle of violence and misery. The enemy is toxic stress and the weapon is science.Harvard University researchers have been conducting a series of tests, measuring stress levels and cognitive ability of adolescent refugees. Researchers from Yale University have been measuring the cortisol levels, psychological resilience and social/anti-social behavior of these same young people. New studies by Yale and Hashemite Universities are examining the multi-generational effects of profound stress and it's effect on generations of Syrian families. The goal is to better understand the effects of toxic stress on children and to cultivate an ability to become more self-sufficient while building a social and emotional connection with others through senses, language, sports and art.Current neurological and behavioral science offers insights that could have a lasting impact on how we help these children of war to break the cycle of violence. For peace to be even remotely possible, we will need a generation of young people with the capacity to positively adapt to adversity."
