tconst,genre,plot
tt0043067,"['Adventure', 'Family']","In the West Coast of England in 1765, a young boy called Jim Hawkins lives with his mother in a tiny country inn which they run. Captain William Bones, a sickly lodger and merchant marine, gives Hawkins a treasure map after being visited by two pirates, the second of whom (and whom also sports a large scar across his face) gives the captain a note marked with the black spot. That same night Bones is found dead at the inn, and Jim shows Squire Trelawney the map. Trelawney recognizes the map as belonging to the late buccaneer pirate Captain Flint and bankrolls a voyage to discover the pirate's lost treasure. Trelawney hires Captain Smollett and his ship, the Hispaniola, bringing along his friend Dr. Livesey as the ship's doctor and Jim as the cabin boy.Before departure Trelawney is taken in by Long John Silver, a one-legged inn-keeper and cook, who agrees to gather a crew. Silver strikes up a friendship with Jim and joins the expedition as the ship's cook. Smollett is concerned about the crew, especially when he reveals to Trelawney that the nature of their journey is common knowledge.At sea Jim overhears Silver and the crew's plan to mutiny, discovering that the seamen hired by Silver are Captain Flint's old crew of pirates (Silver worked as the cook aboard Flint's ship). Jim reveals the treachery to Smollett who asks Jim to stay friends with Silver to learn more. Upon reaching Treasure Island, Silver offers to tow the ship to a safer anchorage, using two of the ship's row boats. While the ship is being towed, one of Silver's men, Merry, leads a mutiny on the ship. Smollett, having been forewarned of the plot by Jim, is able to hold them off with the few men loyal to him and imprisons the mutineers below decks. Silver cuts the row boats from the Hispaniola and heads for shore with the rest of his men, taking Jim as a hostage. Smollett, Trelawney, and Livesey go ashore after them, leaving two guards on the ship.On the island, Jim escapes and meets Ben Gunn, a disheveled sailor marooned by Flint on the island five years ago. Gunn shows Jim the boat he's built, then leads him to Flint's stockade, where he meets up with Smollett and the others. Meanwhile, Merry escapes, takes the ship and raises the Jolly Roger skull and bones flag. Silver returns to the Hispaniola, arms his men with muskets and makes plans to take the stockade. Short of men, Silver attempts to parlay with Smollett, but when he is rebuffed, Silver calls his men to attack. The assault on the stockade fails with many of the pirates killed and wounded, but Silver shoots and wounds Smollett before retreating. Although seemingly protected by the stockade, Smollett surmises that, with the morning tide, Silver could move the Hispaniola into cannon range and level the fort.That evening, Jim takes Gunn's boat and cuts the Hispaniola's anchor rope. Jim also witnesses two of Long John Silver's men argue, leading to one of them killing the other. The pirate guard, Israel Hands, discovers Jim and chases him up into the ship's rigging to the crows nest. Hands injures Jim arm with a throwing knife but is killed by the boy's pistol who then falls overboard. Jim strikes the Jolly Roger and hoists the Union Jack.Slowed by his wound, it takes him all night to get back to the stockade, which is unguarded. Inside, Jim searches for the doctor to tend his wound, but the man asleep under Livesey's coat is Long John Silver, which his men have taken the stockade. Jim faints on the spot. Silver finds the treasure map on him as his men wake up. Merry wants Jim dead, but Silver states he wants to trade him for the map, which his men believe is with Smollett. The men go outside to vote, pirate-style, while Silver tends to Jim and stitches up his wound. From the stockade's lookout, Silver sees that the ship's aground, flying the Union Jack.The men give Silver the black spot, but he objects. Rattled, they let him bargain with Livesey for the map. Silver returns with Jim, flaunting the map. Long John Silver leads his men through the forest and fields using the map to locate the hidden place to the treasure. When they get to the site and begin digging, the pirates are overjoyed until they find out that the treasure (700,000 pounds sterling) isn't there. The pirates turn on Silver, who manages to kill three of them before Smollett's men appear to kill the rest. Greeting Silver, Gunn reveals that he's the one who dug up Flint's treasure years earlier and has stashed it in a cave.After Gunn shows the treasure composed of gold and silver coins in several chests, Captain Smollett still wants Silver taken back for trial in England. Jim Hawkins, Squire Trelawney and two other loyal sailors take Silver to the Hispaniola aboard a rowboat loaded with a chest of treasure. Silver snatches Jim's pistol and forces Trelawney and the others out of the boat. He wants Hawkins to steer while he rows, but Jim beaches them instead. Silver orders Hawkins to push him off, but Jim refuses and Silver threatens to shoot him. Silver is unable to carry out his threat and drops the pistol, attempting to push the boat off himself. Seeing Silver struggle (and feeling that he owes Silver for saving his life), Jim helps him push off, waving a hesitant farewell as Silver rows away into the open ocean."
tt0043132,"['Crime', 'Drama', 'FilmNoir']","Dana Andrews is police detective Mark Dixon, whose deep hatred of all criminals has lead him to treat gangsters with extreme prejudice to the point of being officially brought up on departmental charges of abuse. He has built his career as a cop because his father had been a criminal, something that has scarred Dixon psychologically. When the cops break up a floating crap game at the apartment of Tommy Scalise (Gary Merrill), and discover a dead body, they send out the alert for grafter/ gambler Ken Paine (Craig Stevens) as a murder suspect. Dixon tracks down Paine and tries to convince him to put the blame on Scalise, but during his rough questioning, accidentally kills him. In disposing of the body, Dixon narrowly avoids being caught by cab diver Jiggs Taylor (Tom Tully), who coincidentally happens to be the father of Morgan (Gene Tierney). Though circumstantial evidence, the police place the murder of Paine on Jiggs. Morgan is married to Paine and although separated, the gambler utilized his attractive wife to lure victims into gambling games. Dixon tries to clear Jiggs without implicating himself but cannot establish the cab driver's innocence without confessing of the murder of Paine himself. Morgan and Dixon have fallen in love and she stands by him even without knowing the full story. Dixon sees no alternative except to confront Scalise alone without assistance, and the result is a revealing moment to both Dixon and the criminal."
tt0043142,"['Crime', 'Drama', 'FilmNoir', 'Thriller']","Average Man Frank Johnson (Ross Elliot), out walking his dog one night witnesses a shooting murder in San Francisco. Upon seeing the witness the killer shoots at Elliot but misses. The Police arrive and inform Elliot that the killing was connected to underworld corruption and now the killer is aware of him and will be gunning for him. Elliot takes a powder instead of allowing the Police to put him protective custody. When the cops track down his wife Eleanor Johnson (Ann Sheridan) she is less than moved by this turn of events, and Chief Detective Inspector Ferris (Robert Keith) questions her about their relationship discovering that their marriage was only in name, and that the fire had long died from their relationship. However Eleanor is loyal. When Frank calls home she alerts him to the Police presence resulting in the cops parking on her doorstep until they can locate Frank. When ace reporter Danny Leggett (Dennis O'Keefe) shows up and offers Eleanor a large sum of cash for an exclusive story and an interview with Frank, she reasons that they can use the money and agrees to take him along as she tracks Frank down. When later visiting their family doctor Eleanor learns that Elliot is suffering from a possibly fatal heart ailment that he needs consistent medication for, she is moved to an emotional place because of their earlier days together. She also realizes that she and reporter Danny Leggett may be developing some special emotional bonds as they search together for her husband. But Danny has alternative motives for searching out Frank and this comes later when they finally locate the errant husband by deciphering a love letter he sends to Eleanor. The Police discover Dannys agenda and seem useless except to enter at the last moment when most of the damage is done."
tt0043265,"['Adventure', 'Drama', 'Romance', 'War']","An English spinster, Rose (Katharine Hepburn), is the sister of a missionary, Rev. Samuel Sayer (Robert Morley). The two Christian missionaries are in a remote African village with grass huts and a little wooden church, which is located somewhere deep in a German African colony during WWI near the Ulanga River. The German war machine appears to brutally start burning the little straw hut village, killing the native women and children while kidnapping the African men, and just as quickly the German terror vanishes. When the smoke clears from the burning village, all is in ruin. The meek and fragile Rev. Samuel Sayer is so distraught by what he has just witnessed he kills himself. Rose is left all alone to fend for herself;she is lost in despair. There is no safety here, and the German threat is all around. There is no way out except to travel south down the dangerous and unforgiving Ulanga River. The river leads to Lake Victoria and possible freedom. Except for the last danger, which is the Louisa - a German gunship that patrols the Tanganyika shore of the lake up to the southern mouth of the river. The Ulanga is filled with dangers like animals that can eat you, rocks and white water rapids that can smash and sink a boat. It has only been successfully navigated once by a map maker named Spangler a hundred years ago and no one since has repeated the feat.Rose is straggling about the burnt village in shock and despair from her brother's suicide when a Mr. Charlie Allnut (Humphrey Bogart) shows up out of nowhere to save her. This scruffy old gin-swigging rummy is a boat captain who is unshaven and crusty. Mr. Allnut is there to deliver mail and supplies to the village. Mr. Allnut travels up and down the northern part of the Ulanga on a rusty old 12-foot boat called the African Queen. The boat barely runs, powered by a small antique steam engine on its last legs kept together and encouraged to run with a few well placed kicks and bangs from a hammer by Mr. Allnut. Mr. Allnut buries Rev. Sayer and takes Rose to the African Queen for safety before the Germans come back. While on the African Queen Rose attempts to convince Mr. Allnut they should go south down the Ulanga and sink the Louisa. Mr. Allnut thinks the spinster is a crazy old maid and tells her so. And Rose thinks Mr. Allnut is washed-up rummy good for nothing coward unfit to be a captain. As impossible as it may seem Mr. Allnut decides to follow her suggestion because its the only way to avoid the Germans, and probably the only way to shut Rose up and stop her from nagging on and on about her crazy plan to fight the German navy.During the first few days aboard the African Queen navigating the Ulanga they annoy each other to the point of being disgusted. Rose reads her bible while Mr. Allnut drinks rum from a generous supply he has on board until he passes out every day. Rose decides to dump all of Mr. Allnuts bottles of gin into the river one morning while Mr. Allnut is still passed out. When Mr. Allnut awakes, he is emotionally destroyed by the thought of no more booze. How could you, Miss? Mr. Allnut asks over and over as the African Queen smokes and tugs along the Ulanga. Rose decides to stop talking to Mr. Allnut and gives him the silent treatment until he gives in to her plan to sink the Louisa. Mr. Allnut continues to talk to Rose even though Rose refuses to acknowledge his existence on the little boat. Mr. Allnut pretends he doesn't care even though the silence is slowing killing him. It is apparent they cannot stand each others company. Finally Mr. Allnut can't take the silence anymore and agrees to Rose's impossible plan to sink the Louisa using home made torpedoes made by Mr. Allnut. Mr Allnut says he can make them from the supplies on the boat - explosives and two gas canisters used for welding.As the two strangers sail down Ulanga River like great map makers before them and determined to sink the Louisa, Rose is impressed by Mr. Allnut's abilities and admires his seamanship when they hit big white water and how he skillfully navigates past the dangerous rocks. They ride into some really rough white water that causes Rose to feel aroused by the thrill of the ride. Not understanding the experience she compares it to a thrilling sermon delivered by her brother when the holy ghost consumed him. The spiritual excitement overcomes her as she describes her excitement to Mr. Allnut. Rose and Mr. Allnut survive a second and more dangerous set of white water rapids, along with extra dangers from African guerrillas shooting at them from the banks of the river hoping to kill them and capture the African Queen. When they realize they have survived certain death again they start hugging and kissing. After they kiss, they realize they are in love. It's implied they are lovers that afternoon after much flirting and a quick nap. However, their troubles are not over as the African Queen breaks down and they work as a team to fix it. Mr. Allnut shaves, baths and listens to Rose read the good book. They make tea and find they adore each others company. They call each other dear and tell each other sweet nothings.Nevertheless there is still more danger ahead. The river disappears, the water is shallow, and Mr. Allnut is forced to get into the mucky river and pull the African Queen by hand to higher water. Blood sucking leeches, mosquitoes, and dangerous animals torment the couple's efforts. The African Queen comes to a complete stop, stuck dead in mucky swamp water and high weeds covering any sight of land or water ways. They are lost in the weeds and can't see anything. They are disheartened and beaten and accept their doomed fate as they hold each other in exhaustion waiting to die. Passed out on the African Queen they lie there defeated. When it begins to rain and the river rises, the African Queen becomes unstuck and floats down the river only a few hundred feet from high water and the mouth of the Ulanga River. The Ulanga River is pouring into Lake Victoria and they see the Louisa gunship for the first time as it makes a routine patrol..The two lovers are now alive again! With new hope and determination they are convinced they can now sink the Louisa. They wait in the banks of the Ulanga out of sight of the Louisa until it comes back on its routine patrol. They have fixed and fastened two homemade torpedoes to the insides of the African Queen. By cutting circle holes above the water line they can stick the tips of the torpedoes through the holes which act as battering rams that will compress on collision and ignite the explosives to explode the gas canisters when they crash into the Louisa at full speed ahead. Rose and Mr. Allnut lovingly argue about who will stay ashore while the other steers the boat into the Louisa. The hero will jump just before the collision and explosion that will sink the Louisa on impact. They both decide they would not want to live without the other so they will do it together. Rose and Mr. Allnut wait until the Louisa comes back on its patrol routine that evening and begin to plan to ram the Louisa. Building steam as the weather starts to change and the waves grow higher. The Louisa is not expecting the African Queen to even be there let alone capable of exploding and sinking the Louisa. As they steam towards the Louisa the lake begins to become rough, a rain storm squalls, and the seas begin filling the boat with water. A rogue wave turns the African Queen upside over tossing Rose and Mr. Allnut into the lake. The two are separated by another huge wave and disappear. Have they drowned? Alas, the Louisa is not sunk and the African Queen appears to be gone with the two star-crossed lovers.The sun appears after the storm and we see Mr. Allnut is alive. He was rescued and captured by the Germans. Mr. Allnut is now standing on the Louisa's deck in the captain's office. He is being interrogated by the Louisa's captain (Peter Bull). The captain is determined to have Mr. Allnut answer his questions. The German captain always ends each question with the threat of death and hanging to Mr. Allnut, who is depressed and despondent. Mr. Allnut answers each question and threat of death with a hopeless sigh of, who cares! Because Mr. Allnut believes his Rose has drowned. Mr. Allnut is relieved by the thought of hanging rather than live without his Rose. Suddenly he hears Rose's voice coming from a life boat that has rescued her. Mr. Allnut, thrilled that Rose is alive, decides to deny he knows her in hopes of saving her from his fated hanging by the Germans. But the very English Rose not only argues with the captain but brags how she and Charlie and the African Queen sailed down the Ulanga, and how Charlie made homemade torpedoes, and how they came within feet of sinking the Louisa by themselves and would have, but the storm saved the Louisa from their doom when the weather caused the African Queen to sink and a wave tossed them into the water. The Louisa's captain thinking them both crazy decides to hang them both. On the deck of the Louisa, Rose and Charlie stand holding hands deeply in love, happy about dying together. Standing there with the hangman's rope around their necks Charlie asks the Louisa's captain to marry them as his last request before hanging. Charlie says he really doesn't care about getting married but it would mean a lot to the Mrs. A teary-eyed Rose is thrilled by the suggestion. The Louisa's captain thinks they are both mad but reluctantly agrees to marry them. The two are so happy to be married that they don't care they are going to be hung. Just as he pronounces them man and wife the Louisa explodes. The sunken African Queen has been hit by the Louisa. Rose and Charlie find themselves swimming and the Louisa is gone. They did it. A wood plank with the name African Queen floats by and the two grab it as they swim to apparent safety. Swimming away, the two sing merrily, ""There was an old fisherman..."""
tt0043267,"['Comedy', 'Drama', 'Western']","Based on a radio soap opera, ""Ahi Viene Martin Corona"" (Here Comes Martin Corona) is the story of a 19th century legendary hero from Northern Mexico who, as a young boy, saw the murder of his parents by a gang of outlaws. He is raised by ""Piporro"" (Lalo Gonzalez) a faithful friend of the family who trainees him to be a God-fearing man ready to help the needy and combat the crooks in society. As an adult Martin (Pedro Infante) and Piporro set up sort of a Batman and Robin operation on horseback. They ride all over the country side helping victims of crime and capturing outlaws becoming popular heroes whose deeds are told from mouth to mouth and inspire the most colorful corridos. At the same time Martin is a celebrated ladies man who can melt the hearts of females with his good looks, legendary status and romantic songs.Martin and Piporro are summoned to help Rosario Medina (Sarita Montiel), a beautiful young heiress who has arrived from Spain to claim an inheritance. Rosario finds that her cousin Emeterio, (Armando Silvestre) who is in cohorts with a gang of cattle robbers, has taken over her property and is forcing her to marry him in order to legalize his sole ownership. Martin and Piporro are told about the lady in distress and hasten to help her but before they arrive, Rosario has managed to escape dressed as a Mexican peasant and has taken a new identity as singer and dancer Carmen Linares in order to save her life. Martin and Piporro see her performing at a local inn but ignore that this is the woman they are trying to help. The exchanges between Martin and Carmen are explosive since she believes him to be one of the crooks in Emeterios gang. However, in spite of her rejections Martin cant help but fall in love with the beautiful singer. Ultimately, the real crooks kidnap Rosario and take her back to Emeterio who decides to kill her after forcing her to sign over the family fortune. Meanwhile Martin and Piporro find out about Carmens real identity and the precarious situation she is in. With the help of volunteers they stormed the ranch where she is being held captive and liberate her, turning over Emeterio and his associates to law enforcement authorities. Although Martin fakes to be angry with Rosario for her previous rejections, she goes fiercely after him and declares her love. The couple embraces and starts a new life.Note: A sequel was filmed. See El Enamorado (A Man In Love)
A.k.a. Vuelve Martin Corona (The Return of Martin Corona)."
tt0043274,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Musical']","On the bank of a tranquil river, Alice (Kathryn Beaumont) grows bored listening to her older sister read aloud from a history book about William I of England. Alice's sister scolds her, gently but firmly, for her lack of attention. At that moment, Alice dreams of living in a world of nonsense (""A World of My Own"", as she explains and sings to her little kitten Dinah). Just then, Alice sees a White Rabbit (Bill Thompson) wearing a waistcoat and carrying a large pocket watch. She and Dinah follow him into a rabbit hole, where Alice suddenly falls down into a deep well, leaving Dinah behind.At the bottom, she follows the Rabbit into a large chamber-like hall, but he escapes through a tiny door. The Doorknob (Joseph Kearns) suggests Alice drink from a bottle marked ""Drink me."" The contents shrink her to a tiny fraction of her original size. The door is locked, and the key appears on the table, which she can not reach. The Doorknob directs her to a cookie marked ""Eat me."" The cookie makes her grow so large that her head hits the ceiling. She begins to cry; her massive tears flood the room. The Doorknob points out that the ""Drink me"" bottle still has some fluid left inside, so she finishes the last drop. She becomes so small that she drops inside the bottle. Both she and the bottle drift through the doorknob's keyhole mouth and out to a sea made from Alice's tears.On shore, a Dodo bird (Thompson) leads a group of animals in a futile caucus-race to get dry. Alice meets Tweedledum and Tweedledee (J. Pat O'Malley), two fat twin brothers who recite ""The Walrus and the Carpenter"", in a sequence that first appeared in Through the Looking-Glass. After sneaking away to the White Rabbit's house, Alice is at first mistaken by him for his maidservant; and then grows to such a large size that she gets stuck inside the house. The Dodo tries to help by first sending Bill the Lizard Chimney Sweep down the chimney, and then setting the house on fire; but Alice eats a carrot from the garden and shrinks down to three inches. Alice sings ""All in the Golden Afternoon"" with a garden of talking flowers, who originally appeared in Chapter 3 of Through the Looking-GlassAlice chases after the Rabbit again, and in another example of a vignette borrowed from Through the Looking-Glass, she finds herself in a garden of talking flowers and strange insects. The flowers at first befriend Alice, but then mistake her for a weed and angrily drive her out of the flowerbed before she can ""take root."" She engages a hookah-smoking caterpillar who turns into a butterfly, though not before giving her cryptic advice about the mushroom she is sitting on. Alice breaks off two pieces and nibbles them alternately (first growing very large and unintentionally aggravating a Nesting Mother Bird (Queenie Leonard), who accuses Alice of being a ""serpent"", then shrinking very small). Finally Alice manages to restore herself to her normal size and stores the pieces in her apron pockets.Alice receives mysterious directions from the Cheshire Cat (Sterling Holloway), an eerily grinning feline that can disappear and reappear at will, which lead her to the garden of the March Hare (Jerry Colonna), who is celebrating his ""unbirthday"" with the Mad Hatter (Ed Wynn) and the Dormouse. Alice, growing tired of their rudeness and wackiness, decides to go home, abandoning her pursuit of the White Rabbit. She is lost and despondent among the strange creatures (See Below) of the Tulgey Wood, until the Cheshire Cat reappears and shows her a short-cut out of the forest and into the garden of the Queen (and King) of Hearts.In the hedge maze garden, Alice meets some playing cards painting white roses red. The White Rabbit heralds the arrival of the bellicose Queen of Hearts (Verna Felton), the diminutive King (Dink Trout), and a card army. She invites Alice to a strange game of croquet using flamingos as mallets, hedgehogs as balls, and card soldiers as wickets. The Cheshire Cat plays a prank on the Queen, who blames Alice and orders her execution. The King suggests that Alice is to be put on trial instead. At the trial, Alice's nonsensical acquaintances (the Mad Hatter, the March Hare, and the Dormouse) are of no help to her. The Cheshire Cat appears and causes enough distraction to allow Alice to eat the remaining portions of mushroom, causing her to grow to gigantic proportions. At this size, Alice scolds the terrified Queen for her rash behavior, but then starts shrinking back to her normal size all too soon. At the Queen's command of ""Off with her head!"" all the crazy inhabitants of Wonderland give chase.Coming back to the Doorknob, Alice is told by him that he is still locked, but that she is already on the other side. Looking through the keyhole, Alice sees herself asleep in the park. As the mob draws nearer, she calls, ""Alice, wake up!"" to her sleeping self until she gradually awakens from the dream to the sound of her sister's voice. The two of them return home for teatime; while Alice muses on her adventures in Wonderland and realizes that perhaps logic and reason exist for a purpose, her sister realizes affectionately that Alice is still young, but will grow-up in time."
tt0043278,"['Drama', 'Musical', 'Romance']","Jerry Mulligan (Gene Kelly) is an exuberant American expatriate in Paris trying to make a reputation as a painter. His friend Adam (Oscar Levant) is a struggling concert pianist who is a long time associate of a French singer, Henri Baurel (Georges Guétary). A lonely society woman, Milo Roberts (Nina Foch) takes Jerry under her wing and supports him, but is interested in Jerry more than his art. Jerry remains oblivious to her feelings, and falls in love with Lise (Leslie Caron), a French girl he meets at a restaurant. Lise loves him as well, but she is already in a relationship with Henri, whom she feels indebted to for having saved her family during World War II.At a raucous masked ball, with everyone in black-and-white costumes, Milo learns that Jerry is not interested in her, Jerry learns that Lise is in love with him, but is marrying Henri the next day, and Henri overhears their conversation. When Henri drives Lise away, Jerry daydreams about being with her all over Paris, his reverie broken by a car horn, the sound of Henri bringing Lise back to him."
tt0043286,"['Comedy', 'Family', 'Fantasy', 'Sport']","A delightful story of love and forgiveness in the same vein of ""Miracle on 34th Street"" with the same charm as ""Field of Dreams."" The movie highlights the fact that young children have more understanding of the spiritual side of life than adults, that with age has caused them to become jaded. We have much to gain from listening to children, and the characters in this film grow from their willingness to open their minds and hearts to the insights of a young girl. During the movie, it is hard for most people to believe that the little girl sees ""angels in the outfield,"" but gradually there is just too much evidence presented that angels do in fact exists that it becomes impossible for people to believe otherwise."
tt0043338,"['Drama', 'FilmNoir']","Chuck Tatum (Kirk Douglas) is a driven and talented news reporter whose short temper and contempt for authority has gotten him fired from many of Americas best newspapers. Tatum finds himself broken down in Albuquerque and appeals to the local news paper editor Jacob Q. Boot (Porter Hall) for a job until he can scrape up enough money to get back to New York, or Chicago or some other big newspaper. Boot hires him but after a year Tatum roams around the newspaper office ranting over the lack of any news in the town.Boot sends him and photographer Herbie Cook (Robert Arthur) to Los Brios to cover the annual rattlesnake roundup, but on the way, Tatum happens upon a real human interest story. Local merchant Leo Minosa (Richard Benedict) is caught in a cave in an old tunnel inside an ancient Indian burial location. The local Indians and Leo himself say Indian spirits may have caused the cave in because Leo has been raiding the mine for old religious relics. Tatum writes up the story with great hooks angling in the superstitious Indian lore, and focusing on Leo's wife Lorraine (Jan Sterling) as a faithful wife even though she wants to leave Leo.Tatum's story gets picked up by the news services, and to insure that he keeps the rights, Tatum makes a deal with the local crooked sheriff Kretzer (Ray Teal) for help in isolating the location where Leo is. When Tatum learns that the rescuers can get Leo out in about 12 hours by shoring up the inside of the mine, he convinces the rescue crew to drill in from above instead, a job that will take 6 days and will give Tatum enough time to whip the story into a real career-changing event. As Lorraine agrees to allow people to come into to see the event for a price, she sees the profits at the diner increase greatly and a big-time newspaper editor from New York agrees to pay Tatum a huge amount for the story and give him his old job back. Leo begins to become ill as time passes and his health decides the futures of those making a profit from his demise."
tt0043362,"['Drama', 'contentRating', 'Not', 'Rated']","It is the last day of term at an English public school. During the morning prayers, the Head Master, Mr Frobisher (Wilfrid Hyde-White), announces that two of the schoolmasters will be retiring. One is the popular Mr Fletcher (Bill Travers), who will be departing to play cricket for England. The second is the formidable and much-disliked Classics Master, Mr Andrew Crocker-Harris (Michael Redgrave). He is being forced into an early retirement due to ill health.After the morning prayers, the boys of the Lower-Fifth have their last Classics lesson with Crocker-Harris. He is as cold and dismissive as ever. At one point, Crocker-Harris makes an arcane Latin joke. None of the boys understand it, but one student, Taplow (Brian Smith), tries to laugh for the sake of politeness. Crocker-Harris humiliates him mercilessly for it.Later in the day, Taplow has to go to Crocker-Harris's residence for extra coaching in Classics. Crocker-Harris is not at home. While Taplow waits for Crocker-Harris to turn up, the Science Master, Frank Hunter (Nigel Patrick), pays a visit. Frank has been having an affair with Crocker-Harris's wife, Millie (Jean Kent) for the past six months. Hunter and Taplow have a conversation about Crocker-Harris. Taplow reveals that notwithstanding Crocker-Harris's aloofness, Taplow can't help feeling sorry for him. However, Taplow is upset because Crocker-Harris won't tell him in advance if he has been promoted to the Upper-Fifth.Crocker-Harris comes in and starts the lesson with Taplow. Frank and Millie go outside into the garden. Millie tries to extract a promise from Frank that he will visit her in Bradford once Crocker-Harris has retired. They end up kissing.Inside, Crocker-Harris is making Taplow translate the Agamemnon as literally as possible. At one point, Taplow blurts out that none of the boys in his form think of the Agamemnon as a great play because of the dull way in which they have to translate it. Instead of getting angry, Crocker-Harris becomes pensive. He tells Taplow that years ago, when he was a young student, he translated the Agamemnon into English in verse because he wanted to do justice to the emotion that the play roused within him. But he has misplaced the copy of his translation and it remains unfinished.Frank and Millie re-enter the house. Crocker-Harris lets Taplow off. A brief conversation between Frank, Millie and Crocker-Harris reveals that Millie treats her husband with downright contempt but Crocker-Harris pretends not to notice.Later in the afternoon, Millie and Crocker-Harris go to a school cricket match. There, the Head Master, Mr Frobisher, gives Crocker-Harris some bad news: the school's governing body will not be paying him a pension due to his early retirement. What's more, the Head Master wants Crocker-Harris to forego the privilege of being the last of the two retiring masters to address the students - a traditional mark of respect for the more senior of the masters. Instead, Frobisher wants Fletcher to speak last due to the more fervent applause that he is likely to receive. Crocker-Harris does not protest at either of these news but inwardly, he is distressed.Crocker-Harris slips away from the cricket match to be in his classroom. While clearing out his desk, he is able to find the long-lost copy of his translation of the Agamemnon. He is thrilled. Just then, the new Classics Master who will replace him, Mr Gilbert (Ronald Howard), walks into the classroom for a reconnaissance. The two strike up a conversation, during which Gilbert inadvertently reveals that the boys call Crocker-Harris ""the Himmler of the Lower-Fifth"". Crocker-Harris is devastated at this bit of information. He tells Gilbert that he once enjoyed teaching the boys but is aware that he has failed utterly at being a schoolmaster.Crocker-Harris returns to his residence, feeling unwell. Unexpectedly, Taplow drops in with a parting gift for Crocker-Harris: Robert Browning's translation of the Agamemnon. He has inscribed a Greek phrase inside the book: ""God looks graciously upon a gentle master."" Touched, an overwrought Crocker-Harris bursts into tears in front of Taplow. After recovering his composure, he tells Taplow that he greatly appreciates the gift.Later in the evening, Frank, Millie and Crocker-Harris are supposed to go to a farewell dinner in Crocker-Harris's honour at the Frobishers' residence. Crocker-Harris is noticeably cheerful. While they are getting ready, he tells Millie of Taplow's gift. Millie bluntly says that Taplow must have been trying to bribe Crocker-Harris to get his promotion. This shatters Crocker-Harris. He takes his medicines and goes upstairs to his room.Frank is aghast at Millie's cruelty. He breaks up with her right then. Upstairs, Frank tries to comfort Crocker-Harris but finds that the latter has once again withdrawn into his cold shell. What is worse, Crocker-Harris calmly reveals that he has known bout Frank's affair with Millie all along.After dinner at the Frobishers', Frank and Crocker-Harris find themselves alone at the dining table. Frank tells Crocker-Harris that he must leave Millie to salvage whatever happiness that he can. Crocker-Harris refuses. He says that he wronged Millie once by having married her without being capable of satisfying her sexual needs. He does not wish to wrong her again by leaving her. However, Frank insists that Crocker-Harris should leave Millie. He also pledges to visit once Crocker-Harris takes up his position at the new school, hinting at the start of a new friendship. The two men shake hands.In the terrace at the Frobishers', the dinner guests watch a fireworks display. Crocker-Harris quietly tells Millie that they will no longer be living together.The next day, Taplow drops in at the Crocker-Harris residence with a message for Millie from Frank. Frank has returned a cigarette case that Millie once presented him. Millie leaves the Crocker-Harris residence alone, having been rejected by both, Frank and Crocker-Harris. Taplow sees the copy of Crocker-Harris's translation of the Agamemnon on his desk and takes it away with him to read.It is the last assembly of the term. Crocker-Harris tells Frobisher that he has changed his mind about letting Fletcher speak last: he will address the assembly after Fletcher, as is his prerogative as a senior. When it is Crocker-Harris's turn to speak, the students are at first ready for a dry speech filled with Latinisms. However, Crocker-Harris departs from his prepared speech and frankly tells the students that he has failed as a teacher. He apologises for his shortcomings. The students are at first taken aback and then burst into spontaneous applause.After the assembly, Taplow comes up to meet Crocker-Harris for a final time. He gives him back the copy of the Agamemnon that he had taken from Crocker-Harris's desk and says that it is a brilliant translation. Crocker-Harris is heartened by his appreciation. Before Taplow leaves, Crocker-Harris obliquely lets him know that he has been promoted to the Upper-Fifth."
