tconst,primaryTitle,startYear
tt0121269,Fat Chance,1994
tt0121283,Lovely Child,1990
tt0121301,Code... Death: Frontera Sur,1993
tt0121325,Nesut menya koni,1997
tt0121352,Henna,1991
tt0121363,Die Hermannsschlacht,1996
tt0121401,Indira,1996
tt0121427,The Mystery of Big Boobs,1993
tt0121442,Koko Flanel,1990
tt0121533,May Madham,1994
tt0121534,Orpheus Descending,1996
tt0121545,Metamorphosis: Man Into Woman,1990
tt0121567,Money Game,1994
tt0121585,That Vital Organ,1991
tt0121604,Queen of Gambler,1992
tt0121659,Professor Ki Padosan,1994
tt0121673,Rcheuli,1991
tt0121711,Sahara Sandwich,1991
tt0121755,A Single Spark,1995
tt0121762,Spiritually a Cop,1991
tt0121777,Surfavela,1996
tt0121798,Teen Dreams,1994
tt0121820,Todos somos estrellas,1994
tt0121822,Tomorrow,1995
tt0121858,The Warriors of the Rainbow,1992
tt0121859,Water Tank Murder Mystery,1994
tt0121877,Pretty Ghost,1991
tt0121891,Huang Daxian,1992
tt0121926,Zweiunddreißig Richtungen der Windrose,1995
tt0121973,O Iran,1990
tt0121989,Gamble,1995
tt0122010,Caged Beauties,1993
tt0122082,The Crazy Stranger,1997
tt0122106,Home of Angels,1995
tt0122151,Lethal Weapon 4,1998
tt0122187,Timeless Bottomless Bad Movie,1997
tt0122197,One of Those Nights,1997
tt0122233,Melody,1997
tt0122246,The Seller,1997
tt0122294,Xin shi er sheng xiao,1990
tt0122301,Der VW-Komplex,1990
tt0122308,Waiting Game,1996
tt0122385,Auguri professore,1997
tt0122387,Grandma Goes South,1991
tt0122393,Bounce Ko Gals,1997
tt0122400,El elefante y la bicicleta,1994
tt0122418,Butterbox Babies,1995
tt0122453,Dem deutschen Volke,1996
tt0122460,To the Limit and Beyond,1990
tt0122471,Gone with the Train,1995
tt0122486,Faustyna,1994
tt0122494,How the Toys Saved Christmas,1996
tt0122515,The Acid House,1998
tt0122523,Halgato,1995
tt0122529,Henry Fool,1997
tt0122541,An Ideal Husband,1999
tt0122563,Kagi,1997
tt0122570,Strictly Propaganda,1992
tt0122573,Sista kontraktet,1998
tt0122583,Legenda Tatr,1995
tt0122593,Lux! - Vorspiele zu einer Autobiographie des Lichts,1997
tt0122609,My Dearest Friends,1998
tt0122625,Naja,1997
tt0122648,Hardboiled Egg,1997
tt0122657,Little Teachers,1998
tt0122677,Punto rojo,1996
tt0122689,The Rolling Stones Rock and Roll Circus,1996
tt0122690,Ronin,1998
tt0122693,La révolte des enfants,1992
tt0122699,Das Schweigen der Männer,1997
tt0122701,The Second Wife,1998
tt0122707,Sharan-Q no enka no hanamichi,1997
tt0122713,Silence,1997
tt0122718,Small Soldiers,1998
tt0122728,Soul in the Hole,1997
tt0122734,Still Life,1997
tt0122735,Lucky and Zorba,1998
tt0122738,Sunset Heights,1999
tt0122739,Sunsets,1997
tt0122740,Sztos,1997
tt0122767,Tupamaros,1997
tt0122768,Twin Sitters,1994
tt0122857,"A Man, a Bear",1994
tt0122933,Analyze This,1999
tt0122948,Ansuyeh Atash,1990
tt0122990,As Long as We're Together,1995
tt0122994,The Bible and Gun Club,1996
tt0123001,Broos,1997
tt0123013,Stowaways,1997
tt0123015,Common Plight,1995
tt0123043,Doble indemnización,1996
tt0123046,Thief of Dolls,1990
tt0123051,Dulces compañías,1996
tt0123059,The Bachelor,1997
tt0123069,Fiabe metropolitane,1997
tt0123071,Finding Christa,1991
tt0123075,Fools,1997
tt0123078,Foreign Correspondents,1999
tt0123092,Fudoh: The New Generation,1996
tt0123097,H-2 Worker,1990
tt0123103,Hier ist kein 'Warum',1997
tt0123114,In the Winter Dark,1998
tt0123159,La línea paterna,1996
tt0123167,Martha's Garden,1997
tt0123177,Morena,1995
tt0123181,My America... or Honk If You Love Buddha,1997
tt0123189,Neptune's Rocking Horse,1997
tt0123191,New York Skyride,1994
tt0123209,The Other Sister,1999
tt0123211,Out of the Present,1997
tt0123217,Pasták,1990
tt0123225,Pish,1997
tt0123237,Redboy 13,1997
tt0123240,Requiem,1998
tt0123242,Road-Kill U.S.A.,1993
tt0123251,In My Own Hands,1996
tt0123253,Safari be Diare Mosafer,1993
tt0123281,The Stranger,1994
tt0123295,La terza luna,1997
tt0123302,Tokyo biyori,1997
tt0123320,Een vrouw van het noorden,1999
tt0123324,Why Do Fools Fall in Love,1998
tt0123328,Made in Hong Kong,1997
tt0123329,Journey to Western Xia Empire,1997
tt0123375,Albania,1992
tt0123376,Alegría,1999
tt0123385,Artemisia,1997
tt0123396,Bach's Fight for Freedom,1995
tt0123450,Black Snow,1990
tt0123707,Wild Games,1997
tt0123755,Cube,1997
tt0123768,Cumulus 9,1992
tt0123817,Edge,1997
tt0123819,Elvis,1997
tt0123850,En frusen dröm,1997
tt0123868,Round the Moons Between Earth and Sea,1997
tt0123878,Halfway to Haugesund,1997
tt0123889,Love Stories,1997
tt0123892,Hombres complicados,1998
tt0123923,Jeanne and the Perfect Guy,1998
tt0123935,The Guard,1990
tt0123940,Oscar Phitkin: A Vendor's Tale,1998
tt0123948,Cure,1997
tt0123952,Lautrec,1998
tt0123960,Lena's Dreams,1997
tt0123964,Life,1999
tt0123974,Far from One's Eyes,1998
tt0123992,Calamity Malik,1996
tt0123995,Mangarap ka,1995
tt0124007,Miss India Georgia,1997
tt0124028,The North End,1997
tt0124084,Pure Killjoy,1998
tt0124092,Rat,1998
tt0124097,Romantica,1996
tt0124104,La déroute,1998
tt0124115,Seventh Heaven,1997
tt0124120,Shotgun Freeway: Drives Through Lost L.A.,1995
tt0124123,Le siège de l'âme,1997
tt0124184,Ultimatum,1994
tt0124185,Under the Skin,1997
tt0124198,Very Bad Things,1998
tt0124207,The Thief,1997
tt0124216,A Woman Like That,1997
tt0124247,The Magic Pearl,1997
tt0124268,100 Proof,1997
tt0124272,The Flying Liftboy,1998
tt0124282,The Man in Selya's Life,1997
tt0124295,The Big One,1997
tt0124298,Blast from the Past,1999
tt0124301,Bye-Bye Babushka,1997
tt0124312,Ashes of Paradise,1997
tt0124315,The Cider House Rules,1999
tt0124335,Darkfury,1995
tt0124393,Diliryo,1997
tt0124492,Essaïda,1996
tt0124555,Finding North,1998
tt0124566,Fix,1997
tt0124595,Return to Paradise,1998
tt0124644,Giai Han,1996
tt0124649,Giochi d'equilibrio,1998
tt0124653,The Girl with Brains in Her Feet,1997
tt0124718,He Got Game,1998
tt0124749,Humphrey Bogart: Behind the Legend,1994
tt0124768,The Boy Who Stopped Talking,1996
tt0124770,Patlabor 2: The Movie,1993
tt0124773,Kyoko,1996
tt0124780,Ligaya ang itawag mo sa akin,1997
tt0124811,Abendland,1999
tt0124819,Orgazmo,1997
tt0124852,Sun Valley,1995
tt0124871,Shattered Illusions,1998
tt0124872,Shattered Image,1996
tt0124879,Simon Birch,1998
tt0124900,Thea und Nat,1992
tt0124901,Thursday,1998
tt0124914,Unfair Game,1996
tt0124959,Pizza Runners,1996
tt0124982,"Andrea, paano ba ang maging isang ina?",1990
tt0124999,Why Is There a Yesterday?,1996
tt0125003,Bent familia,1997
tt0125037,A Chinese Ghost Story,1997
tt0125049,Cotton Candy,1996
tt0125061,Esmeralda Comes by Night,1997
tt0125068,Drowning in Dreams,1997
tt0125099,The Fifth Season,1997
tt0125115,Gerrie & Louise,1998
tt0125122,Wolves Cry Under the Moon,1997
tt0125128,The Hanging Garden,1997
tt0125129,Ha Noi Mua Dong 46,1997
tt0125209,I Think I Do,1997
tt0125233,Inay,1993
tt0125249,Inspirations,1997
tt0125278,Their Last Love Affair,1996
tt0125279,Frozen,1996
tt0125319,Kitchen Party,1997
tt0125389,78° noord,1997
tt0125400,The Men's Room,1990
tt0125411,Stolen Moments,1997
tt0125412,Moon Over Broadway,1997
tt0125413,Moonlight Serenade,1998
tt0125418,Musketeers Twenty Years After,1993
tt0125419,My Brother Jack,1997
tt0125425,N Is a Number: A Portrait of Paul Erdös,1993
tt0125429,Naneh Lala va bacheharesh,1997
tt0125439,Notting Hill,1999
tt0125453,Paths of the Gods,1995
tt0125454,Paulie,1998
tt0125459,Pitch,1997
tt0125460,The Planet of Junior Brown,1997
tt0125465,Posledniye kanikuly,1996
tt0125468,Money No Enough,1998
tt0125475,Rizal in Dapitan,1997
tt0125490,The Rocking Horsemen,1992
tt0125496,Soeurs,1992
tt0125522,Sue,1997
tt0125551,Thirteen,1997
tt0125563,You Cried: Let Me Go,1997
tt0125590,Wang xiang,1997
tt0125591,War Against the Indians,1993
tt0125598,Wo de shen jing bing,1997
tt0125659,Open Your Eyes,1997
tt0125664,Man on the Moon,1999
tt0125676,Black Diamond Rush,1993
tt0125680,A Bullet in the Head,1990
tt0125706,How Are the Kids?,1990
tt0125711,Things I Left in Havana,1997
tt0125718,The Love-stricken,1992
tt0125735,Between Marx and a Naked Woman,1996
tt0125740,Extreme Winter,1990
tt0125763,Ghetto,1997
tt0125816,Kevin Rampenbacker and the Electric Kettle,1994
tt0125822,Kodo: The Drummers of Japan,1996
tt0125828,Let's Get Lost,1997
tt0125879,Lulu on the Bridge,1998
tt0125931,Miami Shakedown,1993
tt0125971,Outside Providence,1999
tt0125980,Passion in the Desert,1997
tt0125994,Qin song,1996
tt0125996,Reclusorio,1997
tt0126007,Rum and Coke,1999
tt0126014,Sarayevo inferno di fuoco,1996
tt0126017,Schweinesand - Eine Insel voller Geheimnisse,1997
tt0126035,Sleepy Heads,1997
tt0126036,Snowriders II,1997
tt0126079,Steeper & Deeper,1992
tt0126120,What Rats Won't Do,1998
tt0126133,From Son to Salsa,1996
tt0126135,Zaklad,1990
tt0126181,Shi ba,1993
tt0126192,Amazon Journal,1995
tt0126234,Chamatkar,1992
tt0126241,Cine are dreptate?,1990
tt0126242,Clando,1996
tt0126249,Colors Straight Up,1997
tt0126250,Cookie's Fortune,1999
tt0126260,The Delicate Art of the Rifle,1996
tt0126261,Desert Blue,1998
tt0126300,The Son of Bakunin,1997
tt0126320,Giovanni Falcone,1993
tt0126334,Hello Photo,1995
tt0126344,I Went Down,1997
tt0126351,The Impostor,1997
tt0126386,The Crown of Fire,1990
tt0126392,My Mother's Early Lovers,1998
tt0126414,Martin,1995
tt0126417,Max and Morris,1994
tt0126438,All My Lenins,1997
tt0126547,Not a Love Song,1997
tt0126604,Pecker,1998
tt0126606,Little Miracles,1997
tt0126612,Pizzicata,1996
tt0126622,Across the Lake,1997
tt0126627,Who the Hell Is Juliette?,1997
tt0126644,Rolling,1997
tt0126651,Santitos,1999
tt0126681,"The Sun, the Moon and the Stars",1996
tt0126724,Sreda,1997
tt0126729,"The Who's Tommy, the Amazing Journey",1993
tt0126734,Where the Heart Is,1998
tt0126735,For Sale,1998
tt0126765,23,1998
tt0126773,Adverse Possession,1998
tt0126801,Feel 100%... Once More,1996
tt0126810,Bedrooms and Hallways,1998
tt0126821,Blue Moon,1998
tt0126828,Can't You Hear the Wind Howl? The Life & Music of Robert Johnson,1997
tt0126830,Melody for a Hustler,1998
tt0126838,Green Fish,1997
tt0126839,Big Bullet,1996
tt0126855,The Lady with the white hat,1997
tt0126857,Daughters,1997
tt0126869,The Dinner,1997
tt0126871,Deewana,1992
tt0126886,Election,1999
tt0126902,Fame Whore,1997
tt0126911,"fl 19,99",1998
tt0126916,For Love of the Game,1999
tt0126934,Tropic of Emerald,1997
tt0126938,Hav Plenty,1997
tt0126942,Hong Kong Graffiti,1995
tt0126944,Clandestine Stories in Havana,1997
tt0126952,How to Cheat in the Leaving Certificate,1997
tt0126956,In the Name of Innocence,1997
tt0127013,Made Men,1997
tt0127021,The Beast Within,1995
tt0127024,Mitzi & Joe,1997
tt0127030,Mondo Plympton,1997
tt0127048,Night,1996
tt0127058,One Take,1998
tt0127064,Paano ang puso ko?,1997
tt0127147,Poverty Outlaw,1997
tt0127200,Rachel's Daughters: Searching for the Causes of Breast Cancer,1997
tt0127247,The Ride,1997
tt0127277,Shadowed Love,1997
tt0127278,Shakespeare's Plan 12 from Outer Space,1991
tt0127288,Six Ways to Sunday,1997
tt0127289,Sixth Happiness,1997
tt0127296,Splendor,1999
tt0127298,Staccato Purr of the Exhaust,1996
tt0127301,The Sterilization of Leilani Muir,1996
tt0127302,The Sticky Fingers of Time,1997
tt0127310,Sûpâ no onna,1996
tt0127311,Somersault in a Coffin,1996
tt0127312,Takedown,1995
tt0127316,Three Days,1997
tt0127319,Titanic Town,1998
tt0127327,De tranen van Castro,1997
tt0127337,Univers'l,1997
tt0127348,Freemarket,1997
tt0127353,Water Easy Reach,1998
tt0127357,Who Am I?,1998
tt0127360,Love and Sex Among the Ruins,1996
tt0127418,L'ami du jardin,1999
tt0127468,Eighteen Springs,1997
tt0127497,Dancehall Queen,1997
tt0127516,Divorcing Jack,1998
tt0127536,Elizabeth,1998
tt0127552,Fallen Angels,1998
tt0127553,Familles je vous hais,1997
tt0127603,Physical Jerks,1997
tt0127608,Insignificant Others,1997
tt0127612,Ipaglaban mo II: The Movie,1997
tt0127626,Kiler,1997
tt0127684,My Lucky Day,1998
tt0127699,Nauchnaya sektsiya pilotov,1996
tt0127704,Nochnye zabavy,1991
tt0127722,Another Day in Paradise,1998
tt0127723,Can't Hardly Wait,1998
tt0127753,Reflections of a Sensitive Man,1997
tt0127887,Beware of My Love,1998
tt0127914,Freak Talks About Sex,1999
tt0127915,TGV,1998
tt0127933,The Tichborne Claimant,1998
tt0127952,Unmade Beds,1997
tt0127969,Walking to the Waterline,1998
tt0127979,Writing with Light: Vittorio Storaro,1992
tt0127981,Zdivocelá zeme,1997
tt0128038,Allie & Me,1997
tt0128046,Wind Over the City,1996
tt0128063,The Place on the Tricorne,1993
tt0128077,Bio-Tech Warrior,1996
tt0128082,Boldog lovak,1996
tt0128127,Citromdisznó,1993
tt0128133,The Harmonists,1997
tt0128137,The Confession,1999
tt0128170,The Dream Catcher,1999
tt0128174,Die dumme Augustine,1993
tt0128215,Flattered,1995
tt0128239,Grey Owl,1999
tt0128245,Guy Maddin: Waiting for Twilight,1997
tt0128246,H,1990
tt0128252,Hollywood Boulevard,1996
tt0128255,Holozän,1992
tt0128278,Instinct,1999
tt0128290,King of Hearts,1996
tt0128292,Buttoners,1997
tt0128301,Das Land hinter dem Regenbogen,1992
tt0128321,Mad Stylist,1997
tt0128332,Innocence,1997
tt0128334,Die Mauer,1991
tt0128337,With a Cry,1995
tt0128370,Nô,1998
tt0128371,No. 3,1997
tt0128378,With Fire and Sword,1999
tt0128393,Pants on Fire,1998
tt0128401,Perfect World,1990
tt0128429,The Race to Save 100 Years,1997
tt0128442,Rounders,1998
tt0128445,Rushmore,1998
tt0128497,Shucking the Curve,1998
tt0128555,Sobachiy pir,1990
tt0128648,Summer of the Monkeys,1998
tt0128743,McCoy,1996
tt0128759,Tina and the Professor,1995
tt0128804,Hear My Cry,1991
tt0128808,Vattatyúk,1990
tt0128812,Vendetta - Blutrache in Albanien,1996
tt0128842,The Wiggles Movie,1997
tt0128845,The Wing of the Fly,1995
tt0128853,You've Got Mail,1998
tt0128857,Zgvarze,1993
tt0128907,Young and Dangerous 1997,1997
tt0128946,Bach Cello Suite #1: The Music Garden,1997
tt0128947,Bach Cello Suite #2: The Sound of Carceri,1997
tt0128948,Bach Cello Suite #3: Falling Down Stairs,1997
tt0128950,Bach Cello Suite #5: Struggle for Hope,1997
tt0128951,Bach Cello Suite #6: Six Gestures,1997
tt0128977,The Bumblebee Flies Anyway,1999
tt0129023,Dark Harbor,1998
tt0129049,Dreamboat,1997
tt0129075,Exit,1997
tt0129111,The Gambler,1997
tt0129114,Gaston's War,1997
tt0129167,The Iron Giant,1999
tt0129258,Nel profondo paese straniero,1997
tt0129282,Outside,1994
tt0129290,Patch Adams,1998
tt0129321,Printemps perdu,1990
tt0129332,Ravenous,1999
tt0129345,Romani kris - Cigánytörvény,1997
tt0129354,The Scarlet Seduction,1997
tt0129380,Sympathy Seeker,1997
tt0129384,The Sleepless,1997
tt0129387,There's Something About Mary,1998
tt0129407,"Suicide, the Comedy",1998
tt0129408,Sumomo mo momo,1995
tt0129414,A Soldier's Sweetheart,1998
tt0129520,Le petit musée de Velasquez,1995
tt0129563,Vremya tantsora,1998
tt0129634,The Wonderful Ice Cream Suit,1998
tt0129659,Train Birds,1998
tt0129728,2499 antapan krong muang,1997
tt0129758,Arguing the World,1997
tt0129766,B & B,1992
tt0129774,Bandyta,1997
tt0129781,"Bella, min Bella",1996
tt0129790,Blacks and Jews,1997
tt0129806,In Search of a Dream,1997
tt0129822,Chants of Sand and Stars,1996
tt0129854,Cuisine américaine,1998
tt0129862,Darmozjad polski,1998
tt0129872,Det Means Girl,1995
tt0129885,Dogstar,1997
tt0129923,The Chambermaid on the Titanic,1997
tt0129957,George,1996
tt0130034,"An Irish Evening: Live at the Grand Opera House, Belfast",1991
tt0130064,Kroniki domowe,1997
tt0130108,As Meninas,1995
tt0130140,Naked in the Cold Sun,1997
tt0130170,Out at Work,1997
tt0130174,Pajarico,1997
tt0130175,"Pandemonium, the Hell's Capital City",1997
tt0130179,Notes of Love,1998
tt0130180,Past Into Present,1996
tt0130200,Public Housing,1997
tt0130229,Rupert's Land,1998
tt0130266,The Sundial,1997
tt0130283,Starving Artists,1997
tt0130297,Sweet Jane,1998
tt0130317,Trailers Schmailers,1997
tt0130350,Vishwatma,1992
tt0130380,Zhou mo qing ren,1995
tt0130392,Armavir,1991
tt0130406,Krizis srednego vozrasta,1997
tt0130444,Aimee & Jaguar,1999
tt0130446,Scarlet Flower,1991
tt0130450,All About Alfred,1999
tt0130494,Barluschke,1997
tt0130496,Un baúl lleno de miedo,1997
tt0130546,Bull Riders: Chasing the Dream,1997
tt0130735,Gesches Gift,1997
tt0130748,The Battle of Canudos,1997
tt0130752,Gypsy Magic,1997
tt0130761,Heart,1999
tt0130792,Innocents Abroad,1991
tt0130793,Insomnia,1996
tt0130812,Die kleine Zauberflöte,1998
tt0130821,Liars' Dice,1997
tt0130827,Run Lola Run,1998
tt0130840,Mainichi ga natsuyasumi,1994
tt0130843,Malenkaya printsessa,1997
tt0130887,Die Musterknaben,1997
tt0130899,Nespatrené,1996
tt0130907,Agnus Dei,1997
tt0130947,A Poet on the Lower East Side: A Docu-Diary on Allen Ginsberg,1997
tt0130971,Quand je serai parti... vous vivrez encore,1999
tt0130996,The Satan Killer,1993
tt0130998,Schau mich nicht so böse an,1998
tt0131012,The Sting of Death,1990
tt0131013,Shizukana seikatsu,1995
tt0131033,Trouville Beach,1998
tt0131034,Strange Wilderness,1997
tt0131037,Strong Island Boys,1997
tt0131102,The Stowaway,1997
tt0131107,You Only Live Once,1993
tt0131156,Free Fall,1998
tt0131278,Everything Must Go,1996
tt0131315,The Appleby Sensation,1997
tt0131325,Bowfinger,1999
tt0131327,Border to Border,1998
tt0131334,Cameleon,1997
tt0131369,Edtv,1999
tt0131396,A Fistful of Fingers,1995
tt0131432,How I Spent My Summer Vacation,1997
tt0131447,Kinda Cute for a White Boy...,1996
tt0131460,Let asfaltoveho holuba,1991
tt0131479,Detective Conan: The Time Bombed Skyscraper,1997
tt0131564,Roam Sweet Home,1996
tt0131566,Rogue Trader,1999
tt0131601,Spudwrench,1998
tt0131631,Up on the Roof,1997
tt0131655,Ying jia,1996
tt0131857,BASEketball,1998
tt0132160,The First of May,1999
tt0132198,Grüningers Fall,1997
tt0132224,The House of Angelo,1997
tt0132328,Monday's Girls,1993
tt0132347,Mystery Men,1999
tt0132396,Island of the Dead,1993
tt0132477,October Sky,1999
tt0132502,The Secret Laughter of Women,1999
tt0132512,At First Sight,1999
tt0132544,The Matter of the Heart,1996
tt0132558,These Hands,1993
tt0132563,To Walk with Lions,1999
tt0132595,Liberation,1994
tt0132685,At Sea,1997
tt0132905,No One Writes to the Colonel,1999
tt0132924,Dong an X Sha ren fan,1997
tt0132984,"Mrs. Rettich, Czerni and I",1998
tt0132987,Freestyle: The Victories of Dan Gable,1999
tt0132995,Good Money,1996
tt0133015,Rock the Boat,1998
tt0133024,Passion,1997
tt0133027,The Year After Dayton,1997
tt0133028,Intimates,1997
tt0133049,O-Roshiya-koku suimu-tan,1992
tt0133059,Lawyer Lawyer,1997
tt0133062,Lie lie Lie,1997
tt0133069,Love Until,1995
tt0133077,Mabo: Life of an Island Man,1997
tt0133080,Whatever Will Be Will Be,1997
tt0133089,Woman in Witness Protection,1997
tt0133091,Belly Up,1997
tt0133093,The Matrix,1999
tt0133117,Naturally Native,1998
tt0133123,Teaching Sucks,1997
tt0133137,Orbis Pictus,1997
tt0133157,PNYC: Portishead - Roseland New York,1997
tt0133162,Some Birds Can't Fly,1997
tt0133170,"Welcome Back, Mr. McDonald",1997
tt0133182,The River Chao Phraya,1995
tt0133189,SLC Punk!,1998
tt0133226,Moon Over Tao: Makaraga,1997
tt0133228,Temmink: The Ultimate Fight,1998
tt0133235,The Little Girl Who Conquered Time,1997
tt0133243,De trip van Teetje,1998
tt0133260,One Life and Two Trails,1997
tt0133268,The Voice of Bergman,1997
tt0133275,What I Have Written,1996
tt0133276,"What Ignites Me, Extinguishes Me",1990
tt0133282,Year of the Dogs,1997
tt0133285,Task Force,1997
tt0133327,24 Nights,1999
tt0133343,The Last Love of Laura Adler,1990
tt0133363,Lovers of the Arctic Circle,1998
tt0133376,L'argent fait le bonheur,1993
tt0133385,Asterix and Obelix vs. Caesar,1999
tt0133394,Baba Luba,1995
tt0133412,Best Laid Plans,1999
tt0133413,The Best Man,1997
tt0133527,Böcek,1995
tt0133683,Can I Go Into the Water with a Tampon?,1996
tt0133706,Sia dai 2,1996
tt0133709,La deuda,1997
tt0133750,Experiment of the Cross,1995
tt0133751,The Faculty,1998
tt0133826,Guru,1997
tt0133906,Kummeli Goldrush,1997
tt0133930,Lapitch the Little Shoemaker,1997
tt0133952,The Siege,1998
tt0133969,Milagros,1997
tt0133985,A Murder of Crows,1998
tt0133991,Sen de gitme,1995
tt0134013,Paljas,1997
tt0134027,Petits désordres amoureux,1998
tt0134028,Afula Express,1997
tt0134033,Plunkett & Macleane,1999
tt0134119,The Talented Mr. Ripley,1999
tt0134148,Three Summer Days,1997
tt0134154,Ride with the Devil,1999
tt0134185,Sawdust Tales,1997
tt0134221,Wonderguy,1993
tt0134225,You Can't Beat a Woman!,1997
tt0134230,Zimmer Feri,1998
tt0134273,8MM,1999
tt0134278,The Adventures of El Frenetico and Go Girl,1993
tt0134312,Un beso a esta tierra,1995
tt0134512,Centerfold Fantasies,1997
tt0134613,Detention,1998
tt0134618,"Mystery, Alaska",1999
tt0134624,Domingo siete,1995
tt0134652,Sweet Symphony,1997
tt0134660,Freund! Freund! Freund!,1997
tt0134664,Full Alert,1997
tt0134672,"Gigi, Monica... et Bianca",1997
tt0134697,Green Eggs and Hamlet,1995
tt0134699,Gut Feeling,1999
tt0134768,Deer Friend,1991
tt0134778,Timpul liber,1993
tt0134828,Traveler from the South,1997
tt0134830,Mrtvej brouk,1998
tt0134836,The Mad Phoenix,1997
tt0134844,The Need,1992
tt0134857,Now Departing,1996
tt0134908,Prisoners of Hope,1996
tt0134964,Silent Fury,1994
tt0134997,Land in Between,1996
tt0135007,Tre uomini e una gamba,1997
tt0135021,The Ultraworld,1997
tt0135067,Zacharia Farted,1998
tt0135155,Bednaya Sasha,1997
tt0135157,Kisses on the Forehead,1996
tt0135166,Blind Faith,1998
tt0135182,Chicha,1991
tt0135269,Country Cuties: Barnyard Bash,1990
tt0135408,No Names on the Doors,1997
tt0135477,Double Cross,1992
tt0135502,The Lame Shall Enter First,1993
tt0135505,Little Tropikana,1997
tt0135566,Jewish Vendetta,1999
tt0135605,Playing with Mr. Greeley,1997
tt0135650,The Milky Way,1997
tt0135667,Tamas and Juli,1997
tt0135695,Forever Young,1996
tt0135702,Uvidet Parizh i umeret,1993
tt0135714,Zavtrak s vidom na Elbrus,1993
tt0135764,Altalena,1994
tt0135789,"The Ballad of the Viking King, Holger the Dane",1996
tt0135790,Bang Boom Bang - Ein todsicheres Ding,1999
tt0135791,Bartender,1997
tt0135796,"Bertolt Brecht - Liebe, Revolution und andere gefährliche Sachen",1998
tt0135930,Dieu vomit les tièdes,1991
tt0135994,La donna è mobile,1990
tt0136045,Dr. Strange Glove,1990
tt0136204,Forbudt for børn,1998
tt0136230,Groove Requiem in the Key of Ski,1991
tt0136242,Hero,1997
tt0136244,Hideous Kinky,1998
tt0136263,Imitator,1990
tt0136352,Koyla,1997
tt0136423,Night Shapes,1999
tt0136431,Noel Field - Der erfundene Spion,1996
tt0136447,"P-Tex, Lies & Duct Tape",1994
tt0136491,Riverdance: The Show,1995
tt0136499,Rose e pistole,1998
tt0136523,Seasons of the Heart,1993
tt0136556,Rehearsals for War,1998
tt0136583,Umirat ne strashno,1991
tt0136618,Zagadka Endkhauza,1990
tt0136619,Zakat,1990
tt0136620,Zakir and His Friends,1998
tt0136694,Snowman,1995
tt0136705,American Intellectuals,1999
tt0136707,Among Men,1991
tt0136748,Cassiopéia,1996
tt0136753,Chevrolet,1997
tt0136756,Cityscrapes: Los Angeles,1996
tt0137001,Homoteens,1993
tt0137036,Jerome,1998
tt0137047,Juego limpio,1995
tt0137077,Liv till varje pris,1998
tt0137079,Lola and Billy the Kid,1999
tt0137085,Lunker Lake,1998
tt0137087,Heart of Light,1998
tt0137118,Myth America,1998
tt0137154,Paradesi,1998
tt0137182,Queer Son,1995
tt0137186,Ramming Speed,1997
tt0137202,The Salt Mines,1990
tt0137203,Santo Luzbel,1996
tt0137205,Scathed,1995
tt0137217,Southern Winds,1993
tt0137223,Surviving Friendly Fire,1997
tt0137229,Taylor's Return,1997
tt0137234,Til Death Do Us Part,1995
tt0137240,Tokyo-Paraguaipoa,1996
tt0137242,The Transformation,1995
tt0137250,Unto Thee,1999
tt0137251,In That Land...,1998
tt0137261,Volshebnyy portret,1997
tt0137268,Welcome Says the Angel,1996
tt0137280,Zafiros: Blue Madness,1997
tt0137292,Akbar's Adventure Tours,1998
tt0137338,200 Cigarettes,1999
tt0137344,Agnes,1995
tt0137355,O Amor Natural,1996
tt0137358,The Annunciation of Marie,1991
tt0137363,Arlington Road,1999
tt0137385,Billal,1996
tt0137386,Billy's Hollywood Screen Kiss,1998
tt0137389,Black Dju,1997
tt0137401,Les Boys II,1998
tt0137414,Carlo Scarpa,1996
tt0137432,"Tsirk sgorel, i klouny razbezhalis",1998
tt0137439,Autumn Tale,1998
tt0137442,The Cottonwood,1996
tt0137446,Criminals,1997
tt0137486,Eli's Lesson,1992
tt0137494,Entrapment,1999
tt0137504,Exile in Sarajevo,1997
tt0137523,Fight Club,1999
tt0137546,For All: Springboard to Victory,1997
tt0137797,Gravely Speaking,1995
tt0137806,The Appointed,1990
tt0137834,In het rood,1991
tt0137870,Karen Blixen - storyteller,1995
tt0138020,Piata Universitatii - Romania,1991
tt0138039,Prisoner of Time,1993
tt0138052,Rats in the Ranks,1996
tt0138097,Shakespeare in Love,1998
tt0138104,The Sleep Room,1998
tt0138122,Tableau ferraille,1997
tt0138137,Ainult hulludele ehk halastajaõde,1991
tt0138280,Tre per sempre,1998
tt0138299,The Peaceful Air of the West,1990
tt0138357,Charles Mingus: Triumph of the Underdog,1998
tt0138359,Chillicothe,1999
tt0138364,O Cineasta da Selva,1997
tt0138376,Common Bonds,1997
tt0138384,Creep,1998
tt0138387,The Cut Runs Deep,1999
tt0138393,The Decline of Western Civilization Part III,1998
tt0138407,"Dr. Martin Luther King, Jr.: A Historical Perspective",1994
tt0138410,The Dry Season,1998
tt0138414,Edge of Seventeen,1998
tt0138436,Fast Horses,1998
tt0138473,Good Grief,1998
tt0138487,Head On,1998
tt0138493,Hit and Runway,1999
tt0138497,L'homme perché,1996
tt0138500,How to Get Laid at the End of the World,1999
tt0138501,How to Make the Cruelest Month,1998
tt0138503,Hurrah,1998
tt0138510,Idle Hands,1999
